time/fs 	 energy/h 	 kin energy/h 	 thermostat/h 	 SumE/h 	 T/K 
1.36000000e+02	-1.06788446e+03	5.37109056e-02	-3.32157021e-03	-1067.8877815702099	282.6760424675487
1.36500000e+02	-1.06788714e+03	5.40856869e-02	-1.04448512e-03	-1067.88818448512	284.64848537260457
1.37000000e+02	-1.06788949e+03	5.52204775e-02	1.51801010e-04	-1067.8893381989901	290.6207942036323
1.37500000e+02	-1.06789123e+03	5.62472986e-02	8.61544751e-04	-1067.890368455249	296.0248685089848
1.38000000e+02	-1.06789223e+03	5.64598732e-02	1.64169260e-03	-1067.8905883073999	297.143631002111
1.38500000e+02	-1.06789247e+03	5.54640522e-02	2.88981181e-03	-1067.88958018819	291.90270765253194
1.39000000e+02	-1.06789212e+03	5.34909552e-02	4.52731683e-03	-1067.88759268317	281.5184617506235
1.39500000e+02	-1.06789143e+03	5.17657405e-02	5.56752460e-03	-1067.8858624753998	272.43879983922875
1.40000000e+02	-1.06789059e+03	5.19811897e-02	4.53060256e-03	-1067.88605939744	273.57269111379327
1.40500000e+02	-1.06788973e+03	5.53814336e-02	2.71091577e-04	-1067.8894589084232	291.4678928114616
1.41000000e+02	-1.06788878e+03	6.13503256e-02	-6.64534442e-03	-1067.89542534442	322.88167646727493
1.41500000e+02	-1.06788759e+03	6.59382377e-02	-1.24230436e-02	-1067.9000130436	347.02747742016334
1.42000000e+02	-1.06788604e+03	6.54799870e-02	-1.35185522e-02	-1067.8995585522	344.6157419841855
1.42500000e+02	-1.06788416e+03	5.90757604e-02	-8.99189055e-03	-1067.8931518905501	310.9108284264925
1.43000000e+02	-1.06788222e+03	4.76941244e-02	4.57713397e-04	-1067.881762286603	251.01022192310523
1.43500000e+02	-1.06788058e+03	3.88002164e-02	7.71689614e-03	-1067.87286310386	204.20232160145295
1.44000000e+02	-1.06787939e+03	3.74788088e-02	7.85279982e-03	-1067.87153720018	197.24786297369636
1.44500000e+02	-1.06787864e+03	4.14117633e-02	3.17092881e-03	-1067.8754690711899	217.9466763868319
1.45000000e+02	-1.06787828e+03	4.66209994e-02	-2.39723959e-03	-1067.8806772395899	245.36245403156946
1.45500000e+02	-1.06787824e+03	5.18392199e-02	-7.65191646e-03	-1067.88589191646	272.825515828521
1.46000000e+02	-1.06787843e+03	5.69626449e-02	-1.25859566e-02	-1067.8910159566	299.7896767694101
1.46500000e+02	-1.06787873e+03	6.07798325e-02	-1.61002838e-02	-1067.8948302837998	319.87921858723047
1.47000000e+02	-1.06787905e+03	6.21095565e-02	-1.71079394e-02	-1067.8961579394	326.8774457385917
1.47500000e+02	-1.06787937e+03	6.04419664e-02	-1.51273388e-02	-1067.8944973388002	318.1010573187683
1.48000000e+02	-1.06787972e+03	5.58458606e-02	-1.01791011e-02	-1067.8898991011	293.91213360220104
1.48500000e+02	-1.06788020e+03	4.91006865e-02	-2.96019503e-03	-1067.88316019503	258.41284162335546
1.49000000e+02	-1.06788085e+03	4.31489844e-02	3.63675732e-03	-1067.87721324268	227.08952698585665
1.49500000e+02	-1.06788167e+03	4.10757954e-02	6.50828452e-03	-1067.87516171548	216.17850518757112
1.50000000e+02	-1.06788252e+03	4.50953116e-02	3.31572337e-03	-1067.8792042766302	237.3328856501154
1.50500000e+02	-1.06788317e+03	5.95770457e-02	-1.05213888e-02	-1067.8936913888	313.54905139384385
1.51000000e+02	-1.06788315e+03	6.75381799e-02	-1.84788860e-02	-1067.9016288859998	355.44784055164666
1.51500000e+02	-1.06788223e+03	6.60122797e-02	-1.78584071e-02	-1067.9000884071	347.4171543266049
1.52000000e+02	-1.06788071e+03	5.92629887e-02	-1.26079805e-02	-1067.8933179805	311.89619544443246
1.52500000e+02	-1.06787909e+03	5.20775895e-02	-7.02424456e-03	-1067.8861142445598	274.0800352677273
1.53000000e+02	-1.06787777e+03	4.80223982e-02	-4.27556250e-03	-1067.8820455625	252.73789971206025
1.53500000e+02	-1.06787695e+03	4.81683389e-02	-5.23966927e-03	-1067.88218966927	253.5059735147657
1.54000000e+02	-1.06787662e+03	5.37401744e-02	-1.11465341e-02	-1067.8877665341	282.83008173498155
1.54500000e+02	-1.06787657e+03	6.46538011e-02	-2.21322014e-02	-1067.8987022013998	340.2675940997735
1.55000000e+02	-1.06787636e+03	7.03758973e-02	-2.80725341e-02	-1067.9044325341	370.38251192448064
1.55500000e+02	-1.06787564e+03	6.70961336e-02	-2.55237988e-02	-1067.9011637987999	353.12138752920083
1.56000000e+02	-1.06787435e+03	6.05284168e-02	-2.02453855e-02	-1067.8945953855	318.55603860550605
1.56500000e+02	-1.06787266e+03	5.48660689e-02	-1.62691109e-02	-1067.8889291109	288.7555711293733
1.57000000e+02	-1.06787080e+03	5.13749487e-02	-1.46228498e-02	-1067.8854228497999	270.3820950002626
1.57500000e+02	-1.06786903e+03	5.04792266e-02	-1.54823773e-02	-1067.8845123773	265.6679838611885
1.58000000e+02	-1.06786755e+03	5.27556230e-02	-1.92202280e-02	-1067.886770228	277.6484693557279
1.58500000e+02	-1.06786649e+03	5.86151070e-02	-2.61243079e-02	-1067.8926143079002	308.4864477796463
1.59000000e+02	-1.06786581e+03	6.66545902e-02	-3.48536191e-02	-1067.9006636191	350.7975812277546
1.59500000e+02	-1.06786532e+03	7.14206483e-02	-4.01171523e-02	-1067.9054371523	375.8809498067868
1.60000000e+02	-1.06786481e+03	6.75915842e-02	-3.68012277e-02	-1067.9016112277	355.72890295426515
1.60500000e+02	-1.06786430e+03	5.55830162e-02	-2.53091703e-02	-1067.8896091703	292.52880532004383
1.61000000e+02	-1.06786396e+03	4.76780801e-02	-1.77490446e-02	-1067.8817090445998	250.92578210259765
1.61500000e+02	-1.06786391e+03	4.67417741e-02	-1.68617671e-02	-1067.8807717671	245.99808126303816
1.62000000e+02	-1.06786417e+03	4.98024857e-02	-1.96634357e-02	-1067.8838334357001	262.1063526198056
1.62500000e+02	-1.06786469e+03	5.51894410e-02	-2.45237928e-02	-1067.8892137928	290.4574516776771
1.63000000e+02	-1.06786543e+03	6.03887735e-02	-2.89841933e-02	-1067.8944141933	317.82110749682056
1.63500000e+02	-1.06786634e+03	6.29979912e-02	-3.06750679e-02	-1067.8970150679	331.5532038957367
1.64000000e+02	-1.06786746e+03	6.24622905e-02	-2.90166315e-02	-1067.8964766315	328.7338555319084
1.64500000e+02	-1.06786885e+03	6.03546810e-02	-2.55225883e-02	-1067.8943725883	317.64168149626875
1.65000000e+02	-1.06787056e+03	5.88592891e-02	-2.23191211e-02	-1067.8928791211001	309.77155792438043
1.65500000e+02	-1.06787259e+03	5.84295587e-02	-1.98744716e-02	-1067.8924644715999	307.5099224624009
1.66000000e+02	-1.06787482e+03	5.84342113e-02	-1.76610763e-02	-1067.8924810763	307.53440871040755
1.66500000e+02	-1.06787708e+03	5.82302131e-02	-1.52175208e-02	-1067.8922975208	306.4607830993267
1.67000000e+02	-1.06787914e+03	5.74012648e-02	-1.23429355e-02	-1067.8914829355	302.0980969327729
1.67500000e+02	-1.06788081e+03	5.57728815e-02	-9.06067479e-03	-1067.88987067479	293.5280506503239
1.68000000e+02	-1.06788194e+03	5.30262822e-02	-5.20142678e-03	-1067.88714142678	279.0729262822823
1.68500000e+02	-1.06788248e+03	4.81426080e-02	2.22632963e-04	-1067.882257367037	253.3705539216705
1.69000000e+02	-1.06788255e+03	4.22022580e-02	6.23463652e-03	-1067.87631536348	222.10698444515614
1.69500000e+02	-1.06788235e+03	3.95216336e-02	8.72134621e-03	-1067.87362865379	207.99908050517962
1.70000000e+02	-1.06788200e+03	4.29876464e-02	4.90313033e-03	-1067.8770968696701	226.2404184699945
1.70500000e+02	-1.06788140e+03	5.29696429e-02	-5.66921704e-03	-1067.8870692170399	278.77483834290985
1.71000000e+02	-1.06788035e+03	5.90708162e-02	-1.28096506e-02	-1067.8931596506	310.8848075118653
1.71500000e+02	-1.06787881e+03	6.04089300e-02	-1.56745292e-02	-1067.8944845291999	317.92718948494473
1.72000000e+02	-1.06787694e+03	5.91611079e-02	-1.62812070e-02	-1067.8932212070001	311.36000524198266
1.72500000e+02	-1.06787498e+03	5.64984840e-02	-1.55671723e-02	-1067.8905471723	297.3468364409057
1.73000000e+02	-1.06787316e+03	5.37452695e-02	-1.46169414e-02	-1067.8877769414	282.8568968237961
1.73500000e+02	-1.06787168e+03	5.23572824e-02	-1.47108205e-02	-1067.8863908205	275.5520358083079
1.74000000e+02	-1.06787058e+03	5.42459614e-02	-1.76901558e-02	-1067.8882701558	285.4919967761521
1.74500000e+02	-1.06786983e+03	6.04570693e-02	-2.46467950e-02	-1067.8944767950002	318.1805426291367
1.75000000e+02	-1.06786929e+03	6.69218074e-02	-3.16539343e-02	-1067.9009439343001	352.2039231937195
1.75500000e+02	-1.06786883e+03	6.81338113e-02	-3.33259114e-02	-1067.9021559113999	358.58259922012473
1.76000000e+02	-1.06786847e+03	6.25897232e-02	-2.81415135e-02	-1067.8966115135	329.4045232652961
1.76500000e+02	-1.06786840e+03	5.39643776e-02	-1.95774315e-02	-1067.8879774315	284.01004458566484
1.77000000e+02	-1.06786887e+03	4.90752246e-02	-1.42195136e-02	-1067.8830895136	258.2788377549548
1.77500000e+02	-1.06787002e+03	4.94791936e-02	-1.34758853e-02	-1067.8834958853001	260.40489310486817
1.78000000e+02	-1.06787187e+03	5.28716367e-02	-1.50278984e-02	-1067.8868978983999	278.2590398389784
1.78500000e+02	-1.06787425e+03	5.68560748e-02	-1.66475170e-02	-1067.890897517	299.2288071698968
1.79000000e+02	-1.06787687e+03	6.02652912e-02	-1.74558538e-02	-1067.8943258538	317.17123039106593
1.79500000e+02	-1.06787937e+03	6.16204306e-02	-1.63311020e-02	-1067.8957011020002	324.30321668518354
1.80000000e+02	-1.06788143e+03	5.96560087e-02	-1.23225797e-02	-1067.8937525796998	313.9646271152363
1.80500000e+02	-1.06788290e+03	5.49155894e-02	-6.12179383e-03	-1067.8890217938301	289.0161934146363
1.81000000e+02	-1.06788384e+03	5.02246799e-02	-4.96040986e-04	-1067.884336040986	264.32832568608643
1.81500000e+02	-1.06788442e+03	4.79162190e-02	2.39783651e-03	-1067.88202216349	252.17908738683357
1.82000000e+02	-1.06788477e+03	4.88888074e-02	1.78284613e-03	-1067.8829871538699	257.2977394890585
1.82500000e+02	-1.06788494e+03	5.74853725e-02	-6.64200287e-03	-1067.8915820028699	302.54074878366714
1.83000000e+02	-1.06788474e+03	7.09817155e-02	-2.03435021e-02	-1067.9050835021	373.57088287666977
1.83500000e+02	-1.06788390e+03	7.25589489e-02	-2.27425941e-02	-1067.9066425941	381.87173147676555
1.84000000e+02	-1.06788257e+03	6.50248259e-02	-1.65290285e-02	-1067.8990990285	342.2202668568181
1.84500000e+02	-1.06788115e+03	5.63036797e-02	-9.21629414e-03	-1067.89036629414	296.3215975631672
1.85000000e+02	-1.06787999e+03	5.12711434e-02	-5.33559178e-03	-1067.88532559178	269.8357763138922
1.85500000e+02	-1.06787926e+03	5.00521681e-02	-4.83757436e-03	-1067.8840975743599	263.4204103873551
1.86000000e+02	-1.06787900e+03	5.20718510e-02	-7.11848673e-03	-1067.8861184867299	274.0498340180634
1.86500000e+02	-1.06787911e+03	5.67382205e-02	-1.16727434e-02	-1067.8907827434	298.6085497614686
1.87000000e+02	-1.06787937e+03	6.26464268e-02	-1.73463060e-02	-1067.8967163060001	329.7029496102368
1.87500000e+02	-1.06787949e+03	6.75238901e-02	-2.21090981e-02	-1067.9015990981	355.3726345191561
1.88000000e+02	-1.06787925e+03	6.77416717e-02	-2.25650587e-02	-1067.9018150586999	356.5188010215182
1.88500000e+02	-1.06787869e+03	5.91004099e-02	-1.44744413e-02	-1067.8931644413	311.04055670105737
1.89000000e+02	-1.06787822e+03	4.81568095e-02	-3.98517274e-03	-1067.88220517274	253.4452952385829
1.89500000e+02	-1.06787826e+03	4.48051805e-02	-5.90377000e-04	-1067.878850377	235.8059497284698
1.90000000e+02	-1.06787897e+03	4.72431134e-02	-2.31648317e-03	-1067.88128648317	248.6365884279118
1.90500000e+02	-1.06788030e+03	5.34137806e-02	-7.17283081e-03	-1067.88747283081	281.11229823013696
1.91000000e+02	-1.06788190e+03	6.00614735e-02	-1.22489213e-02	-1067.8941489213	316.09855473651805
1.91500000e+02	-1.06788322e+03	6.33849587e-02	-1.42791005e-02	-1067.8974991005	333.5897817609134
1.92000000e+02	-1.06788381e+03	6.24508302e-02	-1.27604966e-02	-1067.8965704966001	328.6735409232958
1.92500000e+02	-1.06788358e+03	5.93538509e-02	-9.87959568e-03	-1067.89345959568	312.37439566874394
1.93000000e+02	-1.06788275e+03	5.65353702e-02	-7.87279559e-03	-1067.89062279559	297.54096545290406
1.93500000e+02	-1.06788166e+03	5.46589475e-02	-7.06571825e-03	-1067.88872571825	287.66550837566814
1.94000000e+02	-1.06788066e+03	5.39578732e-02	-7.34411178e-03	-1067.88800411178	283.97581246780936
1.94500000e+02	-1.06788003e+03	5.48181149e-02	-8.82573876e-03	-1067.88885573876	288.5031932037163
1.95000000e+02	-1.06787990e+03	5.73529228e-02	-1.14927784e-02	-1067.8913927784	301.8436769952887
1.95500000e+02	-1.06788024e+03	6.08201415e-02	-1.46225574e-02	-1067.8948625573998	320.0913615118105
1.96000000e+02	-1.06788092e+03	6.32487713e-02	-1.63846002e-02	-1067.8973046002	332.87303876736496
1.96500000e+02	-1.06788173e+03	6.23648680e-02	-1.47005743e-02	-1067.8964305743	328.22112899267654
1.97000000e+02	-1.06788253e+03	5.78465477e-02	-9.38908272e-03	-1067.89191908272	304.44158391264
1.97500000e+02	-1.06788329e+03	5.24404380e-02	-3.22753167e-03	-1067.88651753167	275.9896768358502
1.98000000e+02	-1.06788406e+03	4.92466863e-02	7.38194243e-04	-1067.883321805757	259.1812264644604
1.98500000e+02	-1.06788492e+03	4.92617274e-02	1.57491510e-03	-1067.8833450849	259.2603865265532
1.99000000e+02	-1.06788588e+03	5.31146176e-02	-1.31298808e-03	-1067.88719298808	279.53782816771593
1.99500000e+02	-1.06788695e+03	6.35160428e-02	-1.06402610e-02	-1067.897590261	334.2796665097273
2.00000000e+02	-1.06788803e+03	7.68552819e-02	-2.28967742e-02	-1067.9109267742	404.48297580407643
2.00500000e+02	-1.06788894e+03	7.77622633e-02	-2.28748621e-02	-1067.9118148621	409.25634370543
2.01000000e+02	-1.06788973e+03	6.84209822e-02	-1.27560074e-02	-1067.9024860074	360.09395585463
2.01500000e+02	-1.06789057e+03	6.20705761e-02	-5.56274612e-03	-1067.89613274612	326.6722951256442
2.02000000e+02	-1.06789153e+03	5.86572134e-02	-1.20755817e-03	-1067.8927375581702	308.70805027138607
2.02500000e+02	-1.06789242e+03	5.61027069e-02	2.21567188e-03	-1067.8902043281198	295.26389438142036
2.03000000e+02	-1.06789299e+03	5.41827615e-02	4.67966286e-03	-1067.88831033714	285.1593809429842
2.03500000e+02	-1.06789300e+03	5.29563900e-02	5.91096636e-03	-1067.88708903364	278.70508942913955
2.04000000e+02	-1.06789235e+03	5.27458093e-02	5.47708086e-03	-1067.8868729191402	277.5968206663793
2.04500000e+02	-1.06789104e+03	5.50016178e-02	1.92165935e-03	-1067.88911834065	289.4689537503662
2.05000000e+02	-1.06788906e+03	6.24299867e-02	-7.46133332e-03	-1067.89652133332	328.56384331113765
2.05500000e+02	-1.06788639e+03	6.94511892e-02	-1.71336924e-02	-1067.9035236923999	365.5158498709239
2.06000000e+02	-1.06788327e+03	6.81469963e-02	-1.89299754e-02	-1067.9021999754	358.6519907818253
2.06500000e+02	-1.06788019e+03	6.03472372e-02	-1.41933631e-02	-1067.8943833631001	317.6025053941083
2.07000000e+02	-1.06787762e+03	5.15484206e-02	-7.96164965e-03	-1067.88558164965	271.2950632256825
2.07500000e+02	-1.06787578e+03	4.64416399e-02	-4.69154721e-03	-1067.8804715472102	244.41849985554902
2.08000000e+02	-1.06787462e+03	4.63059363e-02	-5.71968838e-03	-1067.88033968838	243.70430306128387
2.08500000e+02	-1.06787391e+03	5.14656047e-02	-1.16056444e-02	-1067.8855156444001	270.85921001107226
2.09000000e+02	-1.06787325e+03	5.94490998e-02	-2.02716732e-02	-1067.8935216732002	312.8756827314106
2.09500000e+02	-1.06787217e+03	6.32903848e-02	-2.51921339e-02	-1067.8973621339	333.0920471672759
2.10000000e+02	-1.06787048e+03	6.18417384e-02	-2.54201411e-02	-1067.8959001411001	325.46794128575334
2.10500000e+02	-1.06786841e+03	5.76428767e-02	-2.32646094e-02	-1067.8916746094	303.3696803280278
2.11000000e+02	-1.06786653e+03	5.35129738e-02	-2.09722442e-02	-1067.8875022442	281.63434381664246
2.11500000e+02	-1.06786555e+03	5.16130153e-02	-2.00177476e-02	-1067.8855677476	271.6350197755937
2.12000000e+02	-1.06786603e+03	5.35343877e-02	-2.14510482e-02	-1067.8874810482	281.747043396703
2.12500000e+02	-1.06786815e+03	6.16164671e-02	-2.74352004e-02	-1067.8955852004	324.2823571133368
2.13000000e+02	-1.06787161e+03	7.45251129e-02	-3.69238396e-02	-1067.9085338395998	392.21948957455794
2.13500000e+02	-1.06787547e+03	7.92974917e-02	-3.78907276e-02	-1067.9133607275999	417.3361234735781
2.14000000e+02	-1.06787858e+03	6.87382869e-02	-2.42481798e-02	-1067.9028281798	361.76390417984226
2.14500000e+02	-1.06788062e+03	5.89324472e-02	-1.24315413e-02	-1067.8930515412999	310.15658293841494
2.15000000e+02	-1.06788192e+03	5.47481813e-02	-6.93302717e-03	-1067.88885302717	288.13513846580645
2.15500000e+02	-1.06788281e+03	5.26131185e-02	-3.90061316e-03	-1067.8867106131602	276.89847998869294
2.16000000e+02	-1.06788355e+03	5.23179126e-02	-2.84502638e-03	-1067.8863950263801	275.34483581544947
2.16500000e+02	-1.06788441e+03	5.41234557e-02	-3.78385308e-03	-1067.8881938530799	284.84725943521784
2.17000000e+02	-1.06788552e+03	5.84542417e-02	-7.00659217e-03	-1067.89252659217	307.6398270446879
2.17500000e+02	-1.06788686e+03	6.52408554e-02	-1.24498316e-02	-1067.8993098316	343.3572122021642
2.18000000e+02	-1.06788828e+03	7.10325739e-02	-1.68311321e-02	-1067.9051111320998	373.8385464186941
2.18500000e+02	-1.06788949e+03	6.88876438e-02	-1.35009604e-02	-1067.9029909604	362.5499571598765
2.19000000e+02	-1.06789028e+03	5.80565595e-02	-1.88698932e-03	-1067.89216698932	305.54685860187345
2.19500000e+02	-1.06789070e+03	5.03927575e-02	6.18577582e-03	-1067.8845142241798	265.21290415790133
2.20000000e+02	-1.06789082e+03	4.80612407e-02	8.62456195e-03	-1067.88219543805	252.94232456874238
2.20500000e+02	-1.06789056e+03	4.92151833e-02	7.21044331e-03	-1067.88334955669	259.0154287876873
2.21000000e+02	-1.06788981e+03	5.34603841e-02	2.21213202e-03	-1067.8875978679798	281.35756858627735
2.21500000e+02	-1.06788842e+03	5.91103720e-02	-4.81553730e-03	-1067.8932355373	311.0929864073006
2.22000000e+02	-1.06788639e+03	6.23418454e-02	-1.00432650e-02	-1067.8964332649998	328.0999629579092
2.22500000e+02	-1.06788403e+03	6.15397767e-02	-1.15768515e-02	-1067.8956068515	323.8787418973005
2.23000000e+02	-1.06788178e+03	5.82746093e-02	-1.05439917e-02	-1067.8923239916999	306.69443661859634
2.23500000e+02	-1.06788001e+03	5.50253213e-02	-9.06089940e-03	-1067.8890708994002	289.5937033053733
2.24000000e+02	-1.06787881e+03	5.33056158e-02	-8.54253939e-03	-1067.88735253939	280.54303585675603
2.24500000e+02	-1.06787806e+03	5.35701517e-02	-9.57870349e-03	-1067.88763870349	281.9352663631542
2.25000000e+02	-1.06787745e+03	5.61005194e-02	-1.27248666e-02	-1067.8901748665999	295.2523817503078
2.25500000e+02	-1.06787670e+03	6.13822655e-02	-1.87657424e-02	-1067.8954657424001	323.04977351252023
2.26000000e+02	-1.06787554e+03	6.80311365e-02	-2.65556187e-02	-1067.9020956187	358.0422302615134
2.26500000e+02	-1.06787395e+03	7.08403250e-02	-3.09317702e-02	-1067.9048817701998	372.82675639926197
2.27000000e+02	-1.06787224e+03	6.52536191e-02	-2.70321216e-02	-1067.8992721216	343.4243864968989
2.27500000e+02	-1.06787104e+03	5.25317887e-02	-1.54840006e-02	-1067.8865240006	276.4704479951554
2.28000000e+02	-1.06787087e+03	4.55800097e-02	-8.69831824e-03	-1067.87956831824	239.8838115592764
2.28500000e+02	-1.06787190e+03	4.63742804e-02	-8.46843864e-03	-1067.88036843864	244.06399239249495
2.29000000e+02	-1.06787409e+03	5.20307367e-02	-1.19502488e-02	-1067.8860402488	273.83345286635887
2.29500000e+02	-1.06787716e+03	6.01923236e-02	-1.70817055e-02	-1067.8942417055	316.7872079627352
2.30000000e+02	-1.06788051e+03	6.68189055e-02	-2.03821903e-02	-1067.9008921903	351.66235902663925
2.30500000e+02	-1.06788341e+03	6.73666895e-02	-1.80642108e-02	-1067.9014742108	354.545300796421
2.31000000e+02	-1.06788533e+03	6.08435770e-02	-9.64985527e-03	-1067.89497985527	320.21470060504015
2.31500000e+02	-1.06788618e+03	5.35640293e-02	-1.51739576e-03	-1067.88769739576	281.9030446796233
2.32000000e+02	-1.06788627e+03	5.01439721e-02	2.00388602e-03	-1067.88426611398	263.9035672269726
2.32500000e+02	-1.06788592e+03	4.99364354e-02	1.87949739e-03	-1067.8840405026099	262.81131878380404
2.33000000e+02	-1.06788544e+03	5.22704011e-02	-9.14648738e-04	-1067.886354648738	275.09478673060033
2.33500000e+02	-1.06788508e+03	5.65142844e-02	-5.50477514e-03	-1067.89058477514	297.4299926359374
2.34000000e+02	-1.06788494e+03	6.08211899e-02	-9.95054868e-03	-1067.89489054868	320.0968791540772
2.34500000e+02	-1.06788491e+03	6.27808365e-02	-1.19518393e-02	-1067.8968618393	330.4103367160921
2.35000000e+02	-1.06788474e+03	6.12660291e-02	-1.06261753e-02	-1067.8953661753	322.43803097763595
2.35500000e+02	-1.06788421e+03	5.64052149e-02	-6.30759624e-03	-1067.89051759624	296.85596890147417
2.36000000e+02	-1.06788330e+03	4.95794565e-02	-3.86790480e-04	-1067.88368679048	260.93256843377424
2.36500000e+02	-1.06788221e+03	4.38533750e-02	4.25660887e-03	-1067.87795339113	230.79667630562798
2.37000000e+02	-1.06788117e+03	4.20248643e-02	5.05934430e-03	-1067.8761106557001	221.1733761115317
2.37500000e+02	-1.06788033e+03	4.76498516e-02	-1.38986664e-03	-1067.88171986664	250.77721784780329
2.38000000e+02	-1.06787968e+03	5.90811198e-02	-1.34671837e-02	-1067.8931471837	310.9390345042913
2.38500000e+02	-1.06787919e+03	6.39232791e-02	-1.87825774e-02	-1067.8979725774002	336.4229173886163
2.39000000e+02	-1.06787894e+03	6.35927223e-02	-1.86993343e-02	-1067.8976393343	334.68322435996754
2.39500000e+02	-1.06787905e+03	5.99108097e-02	-1.49066218e-02	-1067.8939566218	315.3056236501518
2.40000000e+02	-1.06787963e+03	5.49697999e-02	-9.38554314e-03	-1067.88901554314	289.3014987810047
2.40500000e+02	-1.06788074e+03	5.13528145e-02	-4.67216699e-03	-1067.8854121669901	270.26560454102923
2.41000000e+02	-1.06788231e+03	5.03411101e-02	-2.10652480e-03	-1067.8844165248	264.94108817430083
2.41500000e+02	-1.06788416e+03	5.19665369e-02	-1.90867439e-03	-1067.8860686743901	273.4955746424026
2.42000000e+02	-1.06788597e+03	5.72908906e-02	-5.43971417e-03	-1067.89140971417	301.51720667039524
2.42500000e+02	-1.06788736e+03	6.80634281e-02	-1.48368330e-02	-1067.9021968329998	358.21217827469576
2.43000000e+02	-1.06788780e+03	7.49627438e-02	-2.12957480e-02	-1067.909095748	394.5227047129285
2.43500000e+02	-1.06788708e+03	6.97171942e-02	-1.67480236e-02	-1067.9038280236	366.9158121288043
2.44000000e+02	-1.06788575e+03	5.74242472e-02	-5.75289575e-03	-1067.89150289575	302.21905139827356
2.44500000e+02	-1.06788459e+03	5.01517953e-02	3.82363889e-04	-1067.884207636111	263.9447400798733
2.45000000e+02	-1.06788403e+03	4.87416130e-02	1.24290458e-03	-1067.8827870954199	256.5230675672098
2.45500000e+02	-1.06788416e+03	5.12227590e-02	-1.12012683e-03	-1067.8852801268301	269.58113322872396
2.46000000e+02	-1.06788473e+03	5.64594523e-02	-5.81306316e-03	-1067.89054306316	297.141415840312
2.46500000e+02	-1.06788525e+03	6.20167003e-02	-1.08706420e-02	-1067.8961206420001	326.38875125762246
2.47000000e+02	-1.06788523e+03	6.45607094e-02	-1.34479212e-02	-1067.8986779212	339.77766020183196
2.47500000e+02	-1.06788443e+03	6.21583008e-02	-1.18365359e-02	-1067.8962665359002	327.1339829476171
2.48000000e+02	-1.06788305e+03	5.59021830e-02	-6.94241796e-03	-1067.88999241796	294.2085537231508
2.48500000e+02	-1.06788154e+03	4.96082292e-02	-2.13735469e-03	-1067.88367735469	261.08399676804356
2.49000000e+02	-1.06788033e+03	4.64501063e-02	-1.74480138e-04	-1067.880504480138	244.4630578167156
2.49500000e+02	-1.06787967e+03	4.81332827e-02	-2.50231423e-03	-1067.88217231423	253.32147564102385
2.50000000e+02	-1.06787966e+03	5.66807317e-02	-1.10587589e-02	-1067.8907187589	298.3059909740367
2.50500000e+02	-1.06788019e+03	6.67765867e-02	-2.06332265e-02	-1067.9008232265	351.43963869131176
2.51000000e+02	-1.06788103e+03	6.86213225e-02	-2.16431530e-02	-1067.902673153	361.1483302413236
2.51500000e+02	-1.06788197e+03	6.56350033e-02	-1.77299138e-02	-1067.8996999137999	345.4315799171426
2.52000000e+02	-1.06788290e+03	6.06655514e-02	-1.18386453e-02	-1067.8947386453	319.2777666341128
2.52500000e+02	-1.06788378e+03	5.55969499e-02	-5.91032616e-03	-1067.8896903261598	292.60213722776217
2.53000000e+02	-1.06788455e+03	5.22820931e-02	-1.82678803e-03	-1067.88637678803	275.1563207571004
2.53500000e+02	-1.06788524e+03	5.12758395e-02	-1.39659074e-04	-1067.885379659074	269.86049149879193
2.54000000e+02	-1.06788586e+03	5.26294911e-02	-8.63317273e-04	-1067.886723317273	276.98464762487794
2.54500000e+02	-1.06788650e+03	5.70505687e-02	-4.63106602e-03	-1067.89113106602	300.2524124381736
2.55000000e+02	-1.06788724e+03	6.67275313e-02	-1.35666787e-02	-1067.9008066787	351.18146418878274
2.55500000e+02	-1.06788802e+03	7.78004603e-02	-2.38546670e-02	-1067.9118746670001	409.457371349137
2.56000000e+02	-1.06788866e+03	7.71189099e-02	-2.25364423e-02	-1067.9111964423	405.87042810805764
2.56500000e+02	-1.06788910e+03	6.19219080e-02	-6.92044431e-03	-1067.8960204443101	325.88986724289464
2.57000000e+02	-1.06788946e+03	5.41300819e-02	1.20091815e-03	-1067.88825908185	284.8821325763737
2.57500000e+02	-1.06788981e+03	5.33045157e-02	2.40292875e-03	-1067.88740707125	280.5372461216762
2.58000000e+02	-1.06789006e+03	5.41343970e-02	1.81107630e-03	-1067.8882489236998	284.9048425898659
2.58500000e+02	-1.06789008e+03	5.59604366e-02	8.55639745e-06	-1067.8900714436024	294.51513758956565
2.59000000e+02	-1.06788983e+03	5.84143676e-02	-2.69349726e-03	-1067.89252349726	307.42997296274604
2.59500000e+02	-1.06788929e+03	6.11302031e-02	-5.93607380e-03	-1067.8952260738001	321.72319000232017
2.60000000e+02	-1.06788851e+03	6.34429959e-02	-9.01598676e-03	-1067.89752598676	333.8952267320721
2.60500000e+02	-1.06788758e+03	6.37161597e-02	-1.02085061e-02	-1067.8977885061001	335.3328651607453
2.61000000e+02	-1.06788667e+03	5.98719199e-02	-7.26480298e-03	-1067.89393480298	315.1009498574918
2.61500000e+02	-1.06788604e+03	5.29277814e-02	-9.44548447e-04	-1067.8869845484471	278.5545247395631
2.62000000e+02	-1.06788592e+03	4.75449568e-02	4.31491526e-03	-1067.88160508474	250.22516521327418
