r(Å)	g(r)
21.67	0.005066484853883169
21.68	0.0051890338799481794
21.69	0.005362630447106276
21.7	0.005578745924021522
21.71	0.00582764983949613
21.72	0.006098760361687217
21.73	0.006381012428480548
21.74	0.006662244718267596
21.75	0.006931643961769707
21.76	0.007179352626494606
21.77	0.007396603628770815
21.78	0.007575915356738294
21.79	0.007708962728441238
21.8	0.007793921725158581
21.81	0.007828830071504478
21.82	0.007813536325830261
21.83	0.007749636425138484
21.84	0.007639555161772615
21.85	0.007487912048538381
21.86	0.007302353484554325
21.87	0.007089875149715152
21.88	0.006858068445440346
21.89	0.006614819959111395
21.9	0.006368195386990072
21.91	0.00612635676745954
21.92	0.005896155529094282
21.93	0.005683504460484934
21.94	0.005493223718305296
21.95	0.005328969587130139
21.96	0.005194367127349331
21.97	0.005088658051294881
21.98	0.005011005687977632
21.99	0.0049592869770964665
22.0	0.004930181214430118
22.01	0.0049196323231658345
22.02	0.004922127825680578
22.03	0.004931246987388005
22.04	0.00494089279654375
22.05	0.004944979302624275
22.06	0.004937645562148374
22.07	0.004912662392568046
22.08	0.0048656198402529105
22.09	0.0047932881269685534
22.1	0.004693352577071819
22.11	0.004564734828412242
22.12	0.004407577844031008
22.13	0.004222505764639339
22.14	0.004014113173454903
22.15	0.003786821964784415
22.16	0.0035461354221146824
22.17	0.003298495867468554
22.18	0.003051252142654226
22.19	0.002812809507593661
22.2	0.0025910660115119333
22.21	0.0023938326142123323
22.22	0.0022285602575700114
22.23	0.0021021040738929964
22.24	0.0020225621097440527
22.25	0.001993793163526436
22.26	0.0020186615606742064
22.27	0.0020991726141441625
22.28	0.0022358208186979978
22.29	0.0024278655066566346
22.3	0.002674555244446153
22.31	0.0029687927509148837
22.32	0.0033047442086009404
22.33	0.003675299830338541
22.34	0.004072300077786917
22.35	0.004486869886995204
22.36	0.004908515553770254
22.37	0.0053266560329435775
22.38	0.005731221519370555
22.39	0.0061123830625339215
22.4	0.006460816937987834
22.41	0.00676580785832559
22.42	0.0070206965153385426
22.43	0.007219778254330844
22.44	0.0073582901291194824
22.45	0.0074329614718315895
22.46	0.007441584245863497
22.47	0.00738165425088666
22.48	0.00725797881119461
22.49	0.0070738875428268955
22.5	0.0068340767469419195
22.51	0.006544534479217434
22.52	0.006211441771898585
22.53	0.005843492947040452
22.54	0.005450608904597254
22.55	0.0050418956121695
22.56	0.004626601189290258
22.57	0.004213868812117161
22.58	0.0038134488875919414
22.59	0.0034337074234875864
22.6	0.0030819214928761163
22.61	0.002764514267116769
22.62	0.002486860153907089
22.63	0.0022536148853093962
22.64	0.0020695391484786274
22.65	0.0019341931552268044
22.66	0.0018478580356946495
22.67	0.001809630582914612
22.68	0.001817538844080091
22.69	0.001869703499240094
22.7	0.001961824575197668
22.71	0.0020881547466311545
22.72	0.0022435622655816445
22.73	0.0024226099534331302
22.74	0.0026196626240371224
22.75	0.0028293854738357105
22.76	0.003045475379857554
22.77	0.0032627064017286544
22.78	0.00347637683614066
22.79	0.003682278478551071
22.8	0.003876618645496044
22.81	0.004055747291437983
22.82	0.0042178675980588665
22.83	0.004361322944546719
22.84	0.004485030594358674
22.85	0.004588435406494784
22.86	0.0046708576706118166
22.87	0.004732731734730544
22.88	0.00477517858781773
22.89	0.004799007765681762
22.9	0.004805129863112323
22.91	0.004794483319055409
22.92	0.004767257659139323
22.93	0.004724946595937918
22.94	0.004668290498165195
22.95	0.004597778111421702
22.96	0.004513751072684924
22.97	0.004416255687698989
22.98	0.004305024793709866
22.99	0.0041806821752632395
23.0	0.004043335708842077
23.01	0.003893200341488434
23.02	0.0037306710895624873
23.03	0.0035560649854843307
23.04	0.0033705712570349933
23.05	0.0031758937018540045
23.06	0.002973905104301844
23.07	0.0027669245451026336
23.08	0.002557728705375628
23.09	0.002349772824031149
23.1	0.0021469031564325114
23.11	0.001953081850973426
23.12	0.0017724683627693416
23.13	0.0016093199061905095
23.14	0.001468195227978808
23.15	0.0013540646425196368
23.16	0.0012696305212722692
23.17	0.001217928164776172
23.18	0.00120127783242574
23.19	0.0012211874196819128
23.2	0.0012794005581375778
23.21	0.0013748630021391817
23.22	0.001504959958963159
23.23	0.0016667153898667353
23.24	0.0018560383912744616
23.25	0.002067760395639051
23.26	0.002296136120869652
23.27	0.0025328453396028516
23.28	0.0027700513603456933
23.29	0.0029995250315401067
23.3	0.0032128649528484488
23.31	0.0034012131921381528
23.32	0.003555217517291931
23.33	0.0036685436284221717
23.34	0.0037348651930805277
23.35	0.0037490282120581364
23.36	0.0037072655837870894
23.37	0.0036054023143041736
23.38	0.0034439371060346335
23.39	0.003225735836341781
23.4	0.0029543470542123806
23.41	0.0026351267791925315
23.42	0.0022751465383520353
23.43	0.0018819654067375735
23.44	0.001467976911718294
23.45	0.0010444745387752086
23.46	0.0006233993592564824
23.47	0.00021706283423017503
23.48	-0.00016157827517548906
23.49	-0.0004989692116215139
23.5	-0.0007852109761079529
23.51	-0.0010106738126615111
23.52	-0.001167332649212538
23.53	-0.0012490445324793154
23.54	-0.0012489493521502526
23.55	-0.0011668759323351097
23.56	-0.001005555570206762
23.57	-0.0007687734596724116
23.58	-0.00046273910597294243
23.59	-9.597256524929154e-05
23.6	0.00032280911052096073
23.61	0.0007775178869677823
23.62	0.0012540114299937066
23.63	0.001737172573653245
23.64	0.0022113860260015716
23.65	0.0026602206556051167
23.66	0.0030666221667589033
23.67	0.0034174155400197304
23.68	0.003700101823058244
23.69	0.0039041279094303993
23.7	0.004021206217935891
23.71	0.004042141691612655
23.72	0.003966061464362847
23.73	0.003795219912910097
23.74	0.0035333219076694178
23.75	0.003186950724329729
23.76	0.002765357649030742
23.77	0.0022780705939966506
23.78	0.0017434100617946813
23.79	0.001177325635993598
23.8	0.0005968801955693603
23.81	1.9734973798257727e-05
23.82	-0.0005356280587587303
23.83	-0.0010501750386050501
23.84	-0.001508779080038436
23.85	-0.0018973847721314163
23.86	-0.0022040742095225108
23.87	-0.002419520155856003
23.88	-0.0025333605586065344
23.89	-0.0025446160292059705
23.9	-0.002455282570291595
23.91	-0.0022690731771134454
23.92	-0.00199279557731169
23.93	-0.0016359174499247509
23.94	-0.0012084258239931644
23.95	-0.0007292443609470123
23.96	-0.00021473785904746467
23.97	0.00031770407194664507
23.98	0.0008502146726602211
23.99	0.0013642733852088362
24.0	0.0018411477670806642
24.01	0.0022659549820185365
24.02	0.0026251777461671066
24.03	0.0029076211845253663
24.04	0.0031047928420705473
24.05	0.0032074068947545165
24.06	0.0032156434423528113
24.07	0.003132158786199102
24.08	0.002961441817519228
24.09	0.0027108906836930124
24.1	0.002390280731586758
24.11	0.002010333198010694
24.12	0.00158894366409712
24.13	0.0011417066507328766
24.14	0.0006848361920354096
24.15	0.00023460309907186172
24.16	-0.0001923383833007941
24.17	-0.0005798905548237698
24.18	-0.0009159707803443329
24.19	-0.0011899436409916753
24.2	-0.001393615482925381
24.21	-0.0015215079015000743
24.22	-0.0015677784668572947
24.23	-0.0015354275446697319
24.24	-0.0014291530246040018
24.25	-0.001255346820272507
24.26	-0.001022786260344577
24.27	-0.0007420679404940289
24.28	-0.0004250985192082446
24.29	-8.788477474108713e-05
24.3	0.0002554198942064101
24.31	0.0005907186636838757
24.32	0.0009045035213212094
24.33	0.0011832099520046047
24.34	0.001414973483956361
24.35	0.0015922448069274342
24.36	0.0017087869167645708
24.37	0.0017608566920646052
24.38	0.0017472949247736569
24.39	0.0016669996030548306
24.4	0.0015265919702567299
24.41	0.0013334503815038978
24.42	0.0010962057908392442
24.43	0.0008250786907286756
24.44	0.0005313654342529173
24.45	0.00022761364570289544
24.46	-7.286718860055608e-05
24.47	-0.0003582614202154444
24.48	-0.0006176244135610576
24.49	-0.0008413213157439925
24.5	-0.001020081444878418
24.51	-0.001147543488264291
24.52	-0.001221586097456484
24.53	-0.0012412404376233033
24.54	-0.0012078639044479367
24.55	-0.0011251079194241065
24.56	-0.000997145107308195
24.57	-0.0008338278214965467
24.58	-0.0006448552142670483
24.59	-0.0004405177890974832
24.6	-0.0002316824931652972
24.61	-2.9476884596979502e-05
24.62	0.00015418826937874108
24.63	0.0003100203513739519
24.64	0.0004297911766100171
24.65	0.0005069426738513183
24.66	0.0005368546466293367
24.67	0.0005156567645105969
24.68	0.00044341719385854184
24.69	0.00032390684637984
24.7	0.00016171499269690415
24.71	-3.6621532734759654e-05
24.72	-0.00026290170746134933
24.73	-0.0005078968264927708
24.74	-0.0007596736083171907
24.75	-0.0010071709345227386
24.76	-0.0012395787872722108
24.77	-0.0014466604984569864
24.78	-0.0016187151287040402
24.79	-0.001746133553778284
24.8	-0.0018247438491850732
24.81	-0.0018509841923222137
24.82	-0.001823569759070831
24.83	-0.0017435424530759525
24.84	-0.0016130229219813996
24.85	-0.001438518902241448
24.86	-0.0012291587307677876
24.87	-0.0009944649343363032
24.88	-0.0007451735636551104
24.89	-0.0004928134587693922
24.9	-0.0002502858128596852
24.91	-2.9549638651538146e-05
24.92	0.00015871133343270394
24.93	0.0003050309190275602
24.94	0.00040160848277714933
24.95	0.0004419531735340154
24.96	0.00042083267218040454
24.97	0.0003400875410553006
24.98	0.00020183613522495314
24.99	1.0708268275871902e-05
25.0	-0.0002262946734010729
25.01	-0.0005007945082211585
25.02	-0.0008004958067742152
25.03	-0.0011120757828426697
25.04	-0.001422306610874724
25.05	-0.0017177332885274232
25.06	-0.0019851977192285597
25.07	-0.002209803719845027
25.08	-0.0023819604528017013
25.09	-0.002493183527780718
25.1	-0.0025371244174441365
25.11	-0.0025100442127375944
25.12	-0.0024099923798188705
25.13	-0.0022375008605265423
25.14	-0.0020007612138911446
25.15	-0.0017077482010069422
25.16	-0.0013687974031740824
25.17	-0.0009962501139171298
25.18	-0.0006038816256381807
25.19	-0.00020811905485262905
25.2	0.0001753140824849453
25.21	0.0005314007551628919
25.22	0.0008460514701644772
25.23	0.0011065995506376325
25.24	0.0012986030735706589
25.25	0.001416770936366385
25.26	0.0014564183823000398
25.27	0.0014157019508342916
25.28	0.0012959392784779311
25.29	0.0011005416511267185
25.3	0.0008362518834743593
25.31	0.0005166118799293518
25.32	0.0001545136449521145
25.33	-0.00023538755698693237
25.34	-0.0006372567928747408
25.35	-0.0010338743066926614
25.36	-0.0014076570594683258
25.37	-0.0017432705846061047
25.38	-0.00202678126706779
25.39	-0.0022462814217470983
25.4	-0.002392399801679379
25.41	-0.0024543102729297495
25.42	-0.0024330984016226465
25.43	-0.002329683643431224
25.44	-0.0021482283484367537
25.45	-0.0018961589454833394
25.46	-0.0015830927598323719
25.47	-0.0012223869906455853
25.48	-0.0008317670480424422
25.49	-0.00042812187820651104
25.5	-2.9107297551567157e-05
25.51	0.0003475512881985221
25.52	0.0006826871401792722
25.53	0.0009600847853086236
25.54	0.0011670286862306423
25.55	0.0012926864839859498
25.56	0.0013292555524253569
25.57	0.001272294626377235
25.58	0.001116104059079026
25.59	0.0008692541034365231
25.6	0.000538826560256167
25.61	0.00013522029535129043
25.62	-0.0003282289755981438
25.63	-0.0008361699889982699
25.64	-0.001369738699927403
25.65	-0.0019082523605170598
25.66	-0.002432237753563493
25.67	-0.0029225777352027693
25.68	-0.0033612195166023984
25.69	-0.0037287362427238513
25.7	-0.004011792248592161
25.71	-0.004201106435457014
25.72	-0.004289656355475402
25.73	-0.004274078534174386
25.74	-0.0041546351657628655
25.75	-0.003931069534776954
25.76	-0.0036173654946760614
25.77	-0.0032253604624074006
25.78	-0.0027697245433561113
25.79	-0.002267428975247676
25.8	-0.0017369994004854394
25.81	-0.0011996728526126876
25.82	-0.0006763108229483894
25.83	-0.00018616779164037922
25.84	0.00025280503983693414
25.85	0.0006245937176314609
25.86	0.0009121608213602528
25.87	0.0011065078032488351
25.88	0.0012024645362467279
25.89	0.0011972494264251843
25.9	0.0010917821875251477
25.91	0.0008903123449679473
25.92	0.0005974106585340255
25.93	0.0002295928126190283
25.94	-0.0001989749408384256
25.95	-0.000672110951612348
25.96	-0.0011722714307975668
25.97	-0.0016809160656137134
25.98	-0.0021780737874566025
25.99	-0.0026459181690977607
26.0	-0.003068318771845213
26.01	-0.003431085211519802
26.02	-0.003722448045030635
26.03	-0.003929955954315667
26.04	-0.004049784349458796
26.05	-0.004081013674331779
26.06	-0.004024852744721863
26.07	-0.0038856072096725702
26.08	-0.0036701409889956516
26.09	-0.0033860983563395175
26.1	-0.0030493999889954493
26.11	-0.0026737211468292887
26.12	-0.0022736526480588992
26.13	-0.001864154092017678
26.14	-0.001460466994281484
26.15	-0.0010778264715705088
26.16	-0.0007285067482956098
26.17	-0.00042314153261169274
26.18	-0.000170231072889937
26.19	2.408549225618728e-05
26.2	0.00015353426950626137
26.21	0.00021914207358064708
26.22	0.00022356978922588588
26.23	0.0001710012838285202
26.24	6.764418503779623e-05
26.25	-7.883397571939454e-05
26.26	-0.0002599196881445387
26.27	-0.0004634058592192236
26.28	-0.0006788436437263901
26.29	-0.0008959437283126981
26.3	-0.0011049811293706302
26.31	-0.0012965583285327043
26.32	-0.0014625730802415582
26.33	-0.0015978857307055172
26.34	-0.0016986290892067046
26.35	-0.001762758771894024
26.36	-0.0017900650928313055
26.37	-0.0017807017952262694
26.38	-0.0017393263354965605
26.39	-0.001670982608773297
26.4	-0.001581340313652424
26.41	-0.0014767346194515252
26.42	-0.001363817795895228
26.43	-0.0012496198449167828
26.44	-0.0011407010683295304
26.45	-0.0010424748176571796
26.46	-0.0009593778576955092
26.47	-0.0008946582241589063
26.48	-0.0008508154667652423
26.49	-0.0008283496555181458
26.5	-0.0008256430134194748
26.51	-0.000840403600501638
26.52	-0.0008692445029718776
26.53	-0.000907929900413551
26.54	-0.00095157992476258
26.55	-0.0009944940879726971
26.56	-0.001031528874214871
26.57	-0.0010579799494006004
26.58	-0.0010698299534319666
26.59	-0.0010637877839039245
26.6	-0.0010371858303592774
26.61	-0.000990431775071965
26.62	-0.0009245608983650122
26.63	-0.0008420097409416183
26.64	-0.0007465476624688439
26.65	-0.000643097222859268
26.66	-0.0005382581159103506
26.67	-0.000438994333872067
26.68	-0.0003524211819760925
26.69	-0.0002856331952321156
26.7	-0.0002453556554875558
26.71	-0.0002393792412556106
26.72	-0.00027153601003870875
26.73	-0.00034485006998008494
26.74	-0.00046093387237977623
26.75	-0.0006195623143174789
26.76	-0.0008190037535802386
26.77	-0.0010558817631893813
26.78	-0.0013221415232207434
26.79	-0.0016098207847889956
26.8	-0.0019095561421891283
26.81	-0.002210889980196251
26.82	-0.002501993435481187
26.83	-0.0027704475673038242
26.84	-0.003005261871541043
26.85	-0.003195948928082948
26.86	-0.0033331736777432175
26.87	-0.0034091553142272524
26.88	-0.0034146395128257234
26.89	-0.003348871688700905
26.9	-0.0032115395651935996
26.91	-0.0030044863273357425
26.92	-0.0027321199237668736
26.93	-0.002400699185926114
26.94	-0.0020188415098416623
26.95	-0.0016004709496977298
26.96	-0.0011586029866821335
26.97	-0.0007073514036630701
26.98	-0.0002614068930599789
26.99	0.00016332742352798135
27.0	0.0005515813654446422
27.01	0.0008907586865614103
27.02	0.0011693898398652536
27.03	0.0013780279807287243
27.04	0.001509559441062347
27.05	0.0015554053098338905
27.06	0.001517864136179492
27.07	0.0013990766314362357
27.08	0.0012036256053167271
27.09	0.000938730591490744
27.1	0.0006133173562066219
27.11	0.00023880572097478847
27.12	-0.00016893574572440784
27.13	-0.0005954935144332207
27.14	-0.0010260081978772373
27.15	-0.001445731712148346
27.16	-0.001839288702955244
27.17	-0.002193109399784232
27.18	-0.0024968106475748986
27.19	-0.0027416078021682555
27.2	-0.0029211422888651972
27.21	-0.0030316639994869554
27.22	-0.0030687247901376447
27.23	-0.003037887561912367
27.24	-0.002944177299066153
27.25	-0.002794779311947715
27.26	-0.002598896750767854
27.27	-0.0023670095372139155
27.28	-0.0021116417507685004
27.29	-0.0018469168737147434
27.3	-0.0015856135684568784
27.31	-0.001340022945592212
27.32	-0.0011214533467289733
27.33	-0.0009413651281109381
27.34	-0.0008077064948757151
27.35	-0.0007251940852970318
27.36	-0.0006968765022916656
27.37	-0.000723304630889654
27.38	-0.0008025115714671571
27.39	-0.0009322329445147215
27.4	-0.001102686859676405
27.41	-0.0013049047419657622
27.42	-0.0015284895130400766
27.43	-0.0017619766164619355
27.44	-0.0019930320643298804
27.45	-0.0022082403039427323
27.46	-0.0023959994017603847
27.47	-0.002545646313616645
27.48	-0.0026479022652221573
27.49	-0.0026952631958364615
27.5	-0.00268003979494158
27.51	-0.002600181793942169
27.52	-0.0024565675245606933
27.53	-0.0022514407950001702
27.54	-0.0019894122915209422
27.55	-0.0016772839507890325
27.56	-0.0013222877554979195
27.57	-0.0009377925319213887
27.58	-0.0005355839339327151
27.59	-0.00012813050438187368
27.6	0.000271854888845402
27.61	0.0006512660276425386
27.62	0.000996908253883655
27.63	0.001299037374576928
27.64	0.0015488064454041162
27.65	0.0017392006276624183
27.66	0.0018653020417913613
27.67	0.0019219221018789145
27.68	0.0019102915501543194
27.69	0.001833870018358219
27.7	0.0016971296999133134
27.71	0.0015064733737613079
27.72	0.001269934146067353
27.73	0.0009958350684933226
27.74	0.0006972273226177883
27.75	0.0003852673488575764
27.76	7.12412578640631e-05
27.77	-0.00023380449090315558
27.78	-0.0005188451685207429
27.79	-0.0007733373095371032
27.8	-0.0009899442093985744
27.81	-0.0011622121288800136
27.82	-0.0012853496703718603
27.83	-0.0013563183181176663
27.84	-0.0013718228184469439
27.85	-0.0013338368992587002
27.86	-0.0012455832672949585
27.87	-0.001110920686225314
27.88	-0.0009349431398505414
27.89	-0.0007236531539174251
27.9	-0.00048306688314614377
27.91	-0.00022236120753693633
27.92	5.092071650869556e-05
27.93	0.0003293266909880632
27.94	0.0006057096266312012
27.95	0.0008730711449105311
27.96	0.0011248328706003896
27.97	0.0013562002205196322
27.98	0.0015629445831528699
27.99	0.0017417203120737579
28.0	0.001890019800466547
28.01	0.002004823838676284
28.02	0.002086043886858846
28.03	0.0021339235169783866
28.04	0.0021487877184054316
28.05	0.0021313552690751525
28.06	0.0020825217534710116
28.07	0.0020023070584329616
28.08	0.0018936895717474034
28.09	0.0017581839073947947
28.1	0.0015973841136069922
28.11	0.0014129587338929106
28.12	0.0012062094449473149
28.13	0.0009791168594575073
28.14	0.0007345549852022515
28.15	0.0004750282039485132
28.16	0.0002034377147205335
28.17	-7.687273214873613e-05
28.18	-0.00036205779820230877
28.19	-0.0006471614782112001
28.2	-0.0009270693260963192
28.21	-0.0011961975139126446
28.22	-0.0014485161247014267
28.23	-0.0016774639514297585
28.24	-0.001874793743726566
28.25	-0.00203497673179176
28.26	-0.0021516520608700906
28.27	-0.0022189067641453786
28.28	-0.0022315277193798444
28.29	-0.0021836894445596
28.3	-0.0020718907092214245
28.31	-0.0018963986205552397
28.32	-0.0016573941899150624
28.33	-0.0013567719248359644
28.34	-0.0009982510157782176
28.35	-0.000585455020743253
28.36	-0.00012817012414978457
28.37	0.00036377424366329514
28.38	0.0008796444136118797
28.39	0.001407542325411737
28.4	0.0019345666586805255
28.41	0.002445926906152196
28.42	0.0029282399690362393
28.43	0.003368544317124522
28.44	0.00375470279278467
28.45	0.004075808831764061
28.46	0.00432041203537592
28.47	0.00448073033129448
28.48	0.004554267758763997
28.49	0.0045390431004447285
28.5	0.004435718391928356
28.51	0.004247660511233153
28.52	0.003977782387522444
28.53	0.003638357156831029
28.54	0.0032412768990841556
28.55	0.0027996026923930994
28.56	0.002327864780035105
28.57	0.0018416323279790703
28.58	0.0013581830900247782
28.59	0.0008941866666006826
28.6	0.0004649463753039207
28.61	8.457605053535655e-05
28.62	-0.00023443092843511426
28.63	-0.00047940079387431833
28.64	-0.0006420473341361976
28.65	-0.0007194339306004771
28.66	-0.0007096538856136148
28.67	-0.0006137149179668011
28.68	-0.00043548705868301507
28.69	-0.00017853879898555025
28.7	0.0001442340265356279
28.71	0.0005207802961083585
28.72	0.000937990339351602
28.73	0.0013816649204921871
28.74	0.001836934767493914
28.75	0.0022877626277202356
28.76	0.002719413250157121
28.77	0.0031188050378676557
28.78	0.00347442751323479
28.79	0.0037767367601914126
28.8	0.004016535997860338
28.81	0.004189294238849284
28.82	0.004294960374058188
28.83	0.004334671543227864
28.84	0.004312158623473561
28.85	0.004233526701537649
28.86	0.004105236897222531
28.87	0.003940131829470728
28.88	0.003749943605462547
28.89	0.0035468511695047056
28.9	0.00334325110317768
28.91	0.0031515624885770643
28.92	0.002984535113913611
28.93	0.0028515195470504295
28.94	0.0027605702786478448
28.95	0.0027177140181998682
28.96	0.0027266924106248425
28.97	0.002790441231067864
28.98	0.002907010523652276
28.99	0.003071215200088795
29.0	0.0032768728292930094
29.01	0.0035158830268492425
29.02	0.0037785495599548247
29.03	0.0040539365359830715
29.04	0.0043290856948520196
29.05	0.0045921201093281905
29.06	0.004831581468962787
29.07	0.005036845964103254
29.08	0.005197802482351688
29.09	0.005305053859273268
29.1	0.0053550691715973375
29.11	0.005344910722832941
29.12	0.005274080904339451
29.13	0.005144545785180421
29.14	0.004959170752733999
29.15	0.004726082926650443
29.16	0.00445554285639338
29.17	0.004158299579031688
29.18	0.0038463616152157876
29.19	0.0035325505823342596
29.2	0.0032313807980569598
29.21	0.0029560724107606795
29.22	0.002718807462576134
29.23	0.002530616318927037
29.24	0.00240095530897233
29.25	0.0023385024556173972
29.26	0.002350416737478267
29.27	0.0024367102656829287
29.28	0.0025974135593577197
29.29	0.0028301121616565172
29.3	0.0031300382657662995
29.31	0.00349197044672489
29.32	0.003905298971801918
29.33	0.004358210077163194
29.34	0.0048390026332172376
29.35	0.005335315995333323
29.36	0.0058345822007859205
29.37	0.006323225961282208
29.38	0.006789491702358319
29.39	0.007223004538155164
29.4	0.007614827556516102
29.41	0.007957717544143983
29.42	0.008245335026463962
29.43	0.008473177560986533
29.44	0.008642355890682074
29.45	0.008753979250532229
29.46	0.008810981923238925
29.47	0.008817946244359609
29.48	0.008779512378663479
29.49	0.008704137368189535
29.5	0.008600440510028062
29.51	0.008476522140821618
29.52	0.008340416799529682
29.53	0.008199759949602647
29.54	0.008061948444506584
29.55	0.007932999960258869
29.56	0.007817410702066319
29.57	0.007718318973152449
29.58	0.0076374477438073685
29.59	0.00757541787914584
29.6	0.007531243809667187
29.61	0.007501801529546714
29.62	0.0074836252168616335
29.63	0.007472516831179443
29.64	0.007463819440352348
29.65	0.0074523957067526014
29.66	0.0074333111956342846
29.67	0.007402479029183562
29.68	0.007356567580798723
29.69	0.007293212694317597
29.7	0.007211220392849826
29.71	0.007109893092078212
29.72	0.006992032774942092
29.73	0.006860823236618074
29.74	0.006720749992290553
29.75	0.006577466626492057
29.76	0.006437806425661274
29.77	0.006309916301515894
29.78	0.006201524646341383
29.79	0.006120489816518693
29.8	0.006074383559525054
29.81	0.006070174809123086
29.82	0.006115953792208306
29.83	0.006215599836329466
29.84	0.006371427831420529
29.85	0.006584764638411289
29.86	0.006855110674000131
29.87	0.007180273902729795
29.88	0.007557934333312311
29.89	0.007978952980511433
29.9	0.008435362274393121
29.91	0.008917816543416945
29.92	0.0094158737790907
29.93	0.009918133546869212
29.94	0.010411873277026862
29.95	0.010885315446397925
29.96	0.011327250131925704
29.97	0.011727268059889662
29.98	0.01207607550991463
29.99	0.012363152255049248
30.0	0.012583741746515664
