r(Å)	g(r)
21.64	0.013141724231949925
21.65	0.014042361075758403
21.66	0.015163911817033249
21.67	0.016445410475559474
21.68	0.01783819594815972
21.69	0.019289695755380754
21.7	0.020745165896683737
21.71	0.022136545288786835
21.72	0.023413290028432954
21.73	0.02452849615061692
21.74	0.02544158665196128
21.75	0.026119648674233775
21.76	0.02651684559862133
21.77	0.026625635119912117
21.78	0.026459727508558406
21.79	0.026029156236168638
21.8	0.02535377268817951
21.81	0.02445862929299425
21.82	0.023371600397181336
21.83	0.02216162296528268
21.84	0.020878642967895766
21.85	0.01957509616036046
21.86	0.018303903506577623
21.87	0.017129872050075545
21.88	0.016101129600868513
21.89	0.015255360730659473
21.9	0.014626005977135259
21.91	0.014237950502966945
21.92	0.014118052080527077
21.93	0.0142834829236409
21.94	0.01470262065002137
21.95	0.015357681700234993
21.96	0.016221795087873025
21.97	0.01726001137914146
21.98	0.018441089351910356
21.99	0.019697691079996527
22.0	0.020977362416525813
22.01	0.0222287126631332
22.02	0.023401540770974116
22.03	0.02443799279144998
22.04	0.0252883968568689
22.05	0.025928951102969555
22.06	0.026334496843556154
22.07	0.026489221452133616
22.08	0.02638534231952172
22.09	0.025997508093426713
22.1	0.02537541166753654
22.11	0.02454450760388527
22.12	0.023538221821142957
22.13	0.02239664772575478
22.14	0.0211616154237253
22.15	0.019892713031914422
22.16	0.018644245078776822
22.17	0.017465198797027903
22.18	0.016401590975701263
22.19	0.015499932829610374
22.2	0.014814965271869762
22.21	0.014353700561933302
22.22	0.014131993638983986
22.23	0.014156200791333395
22.24	0.014422958452318335
22.25	0.014940964927577793
22.26	0.01566659357653777
22.27	0.016560383787685096
22.28	0.017583296874129406
22.29	0.018691281892921352
22.3	0.019836302890010482
22.31	0.020961124995918623
22.32	0.02201522612378548
22.33	0.02295356799215298
22.34	0.02373572662150314
22.35	0.024327420714481574
22.36	0.02467259048893733
22.37	0.024777595435494515
22.38	0.024638635826061073
22.39	0.024259188904334983
22.4	0.02365215405970278
22.41	0.022827651425754714
22.42	0.021822099973859976
22.43	0.020687877329315985
22.44	0.019468651919736013
22.45	0.01821137482418811
22.46	0.016965107577511795
22.47	0.01579101664722249
22.48	0.014731312468539204
22.49	0.013826217498223325
22.5	0.01310988878500241
22.51	0.012609125352102901
22.52	0.012363554067570282
22.53	0.012372871199264002
22.54	0.01262267698198305
22.55	0.013100648543819315
22.56	0.013785505965373201
22.57	0.01465224259481035
22.58	0.015669069322534646
22.59	0.01677506589094413
22.6	0.017924063817955527
22.61	0.019068401011962166
22.62	0.020160758420393665
22.63	0.021141084195542392
22.64	0.02197152292442517
22.65	0.02262115660735997
22.66	0.023063543846239765
22.67	0.02328049350613204
22.68	0.02325097445777713
22.69	0.022968602289094253
22.7	0.022465484293857307
22.71	0.021762500940747054
22.72	0.020888414378270492
22.73	0.019878729712695775
22.74	0.018767892715298107
22.75	0.01761754783303282
22.76	0.016475255810577405
22.77	0.015387566091587757
22.78	0.014398850089369697
22.79	0.013561999656046098
22.8	0.012916019990168448
22.81	0.012477356962291353
22.82	0.012263491389616465
22.83	0.012283065734188803
22.84	0.012538489699333355
22.85	0.013041399642180207
22.86	0.013742239541182588
22.87	0.01461182548998996
22.88	0.015614275569502456
22.89	0.016708350128772143
22.9	0.017848941673584195
22.91	0.01897962023262134
22.92	0.020051675359292642
22.93	0.02102038219089053
22.94	0.02184491045650705
22.95	0.022482845087359316
22.96	0.022888391105796324
22.97	0.023062427585781364
22.98	0.02299594917576675
22.99	0.0226892112460515
23.0	0.022151721483972264
23.01	0.021381325140097385
23.02	0.020428199380793877
23.03	0.01933319351461349
23.04	0.01813757703371266
23.05	0.016886517050870076
23.06	0.01562961959271625
23.07	0.01442345705998238
23.08	0.013313471119950515
23.09	0.012341327528126556
23.1	0.01154338301210911
23.11	0.010949366220694978
23.12	0.010612444528857456
23.13	0.01051648362221902
23.14	0.010661987231188275
23.15	0.011040894574467108
23.16	0.011636482387100022
23.17	0.012435397287158478
23.18	0.013396260034543528
23.19	0.014467841421620165
23.2	0.015606406395275885
23.21	0.01676593038313623
23.22	0.01789864204855629
23.23	0.01894610973413846
23.24	0.019871500319313617
23.25	0.020639051028470745
23.26	0.02121948831304321
23.27	0.021591181134961945
23.28	0.02171962285831408
23.29	0.021613656548583382
23.3	0.021290045579633876
23.31	0.020765258421440058
23.32	0.020063877956179477
23.33	0.019213820823927308
23.34	0.01825290758689546
23.35	0.017237993132207308
23.36	0.016214674173203658
23.37	0.015229091469217804
23.38	0.014326172215491706
23.39	0.01356646713530596
23.4	0.012979105308744132
23.41	0.012590648528778892
23.42	0.012422724302646126
23.43	0.012488536741050105
23.44	0.012805680381930196
23.45	0.013371671491331227
23.46	0.014151418608065791
23.47	0.015120106782427922
23.48	0.016245622851683295
23.49	0.01748968765482317
23.5	0.018813432959417398
23.51	0.020155277414303563
23.52	0.021467654991965457
23.53	0.022703948851827804
23.54	0.023820233832275828
23.55	0.024761710009642224
23.56	0.025493270254226652
23.57	0.025999961973462438
23.58	0.026265370903474805
23.59	0.026282086221463996
23.6	0.026046824124132395
23.61	0.025550480025197997
23.62	0.02484277452892425
23.63	0.02395274082927623
23.64	0.022915729614592872
23.65	0.021772055637065635
23.66	0.020563966204481865
23.67	0.019347567925808384
23.68	0.018170432320707808
23.69	0.017075904508612294
23.7	0.01610361003634664
23.71	0.015295554584312865
23.72	0.01469309420197129
23.73	0.014299083593803052
23.74	0.014123479367580294
23.75	0.014167698033902831
23.76	0.014424656681961245
23.77	0.014899675584697292
23.78	0.015545816657588363
23.79	0.016328624259825508
23.8	0.017212006941763724
23.81	0.018156346230520426
23.82	0.019118538003942143
23.83	0.020049221053316524
23.84	0.02090742768488707
23.85	0.02165643202734946
23.86	0.022264148105204606
23.87	0.022703685108337646
23.88	0.02293005743367793
23.89	0.022956454753959243
23.9	0.022781266188073968
23.91	0.022410864765669558
23.92	0.021859291920303225
23.93	0.021136840403883195
23.94	0.020280369628312256
23.95	0.019331841085735824
23.96	0.018328035389129305
23.97	0.01730756784282561
23.98	0.01631087168192369
23.99	0.015386144773973709
24.0	0.014564029810481438
24.01	0.01387408603956608
24.02	0.013340347561914712
24.03	0.012980410486619465
24.04	0.012823757143622605
24.05	0.012859962002728542
24.06	0.01307602162686028
24.07	0.013458029703577568
24.08	0.013985522299204689
24.09	0.014636076468682369
24.1	0.015377440794820507
24.11	0.01616408547310466
24.12	0.01695926525531677
24.13	0.0177260867770056
24.14	0.018428911124500735
24.15	0.01901947405140647
24.16	0.019476814972006595
24.17	0.01978011400519819
24.18	0.019913438095441438
24.19	0.019867671062856695
24.2	0.019629654766628035
24.21	0.01920566614174113
24.22	0.018622919479777678
24.23	0.01790212765252619
24.24	0.017069455108358556
24.25	0.016155259220514084
24.26	0.015192644628440943
24.27	0.01422739863867939
24.28	0.013295902709181018
24.29	0.012433271894849107
24.3	0.011672077089227573
24.31	0.011054122320349857
24.32	0.01060163988096019
24.33	0.010324032116744819
24.34	0.010230946339353397
24.35	0.010325090871768805
24.36	0.010606955094546122
24.37	0.01107694457604369
24.38	0.01169641596383253
24.39	0.012441044152193714
24.4	0.013282171926646491
24.41	0.014187923817479797
24.42	0.01512399966491429
24.43	0.016048912736573495
24.44	0.016928362572201427
24.45	0.01773115509840517
24.46	0.01842950228384055
24.47	0.018993115276700445
24.48	0.01939598570702672
24.49	0.01963929646395446
24.5	0.019718999132200654
24.51	0.019637374113442685
24.52	0.01940284721736152
24.53	0.01901466006436625
24.54	0.018511079990701118
24.55	0.0179180287565488
24.56	0.0172629124462349
24.57	0.016574887404768646
24.58	0.015885531540160702
24.59	0.015228845980892247
24.6	0.014631275785962128
24.61	0.01411621341639313
24.62	0.013703029890881235
24.63	0.013407635980055232
24.64	0.013254370728021825
24.65	0.013230450518358361
24.66	0.013332382237422946
24.67	0.0135513538974259
24.68	0.013873682568658618
24.69	0.014287011327110077
24.7	0.014762708684298742
24.71	0.015272487759415254
24.72	0.015790877685010418
24.73	0.01629239779225078
24.74	0.016750650632086028
24.75	0.017135675814033413
24.76	0.017434065156929024
24.77	0.017631664443554018
24.78	0.017718919367683883
24.79	0.017691241630797827
24.8	0.017537454022027776
24.81	0.017274196156115473
24.82	0.016916385538087053
24.83	0.01647998563691
24.84	0.01598441437113729
24.85	0.01545107184824246
24.86	0.01490718262581281
24.87	0.014379768589609987
24.88	0.013892285921754621
24.89	0.013466393228247608
24.9	0.013121039814721791
24.91	0.012885342915006537
24.92	0.012759013850167755
24.93	0.012746265241222021
24.94	0.012846874219161641
24.95	0.013055504837757748
24.96	0.013367715820268522
24.97	0.013764691780899119
24.98	0.0142204475822163
24.99	0.014712220477810511
25.0	0.015215257963570594
25.01	0.01570326123253296
25.02	0.016142813181470816
25.03	0.016512425364824668
25.04	0.0167907136808092
25.05	0.016959752235885195
25.06	0.01700579296036686
25.07	0.01690757311200808
25.08	0.016668212295688822
25.09	0.016297065705622393
25.1	0.015803102889539677
25.11	0.015200397555944267
25.12	0.014505422306126947
25.13	0.013740249871330823
25.14	0.012940060817164034
25.15	0.012133046253789637
25.16	0.011348022498806953
25.17	0.010613320713357965
25.18	0.009966908466777724
25.19	0.009428388318881376
25.2	0.00901487528535716
25.21	0.008740621951556338
25.22	0.00861454827609276
25.23	0.008647858570259404
25.24	0.008840331621224218
25.25	0.009169340649084368
25.26	0.009619091234386978
25.27	0.010168946730549244
25.28	0.01079419537732329
25.29	0.011469337939210233
25.3	0.012154832195542364
25.31	0.01281965784893735
25.32	0.013433608469448077
25.33	0.013968322789038812
25.34	0.01438899450300013
25.35	0.014672872091230138
25.36	0.014811614294411357
25.37	0.014796005260295342
25.38	0.014622922583723996
25.39	0.014293030674081941
25.4	0.013803138155215944
25.41	0.013188166305337812
25.42	0.012470030804005883
25.43	0.011674877557011909
25.44	0.010832107441455241
25.45	0.009974886045929776
25.46	0.009141327053127535
25.47	0.008363681006429813
25.48	0.007671781899853403
25.49	0.007092337658631598
25.5	0.006653590357419414
25.51	0.006384176580596201
25.52	0.006280261769582296
25.53	0.0063454551657841085
25.54	0.0065767597909041076
25.55	0.006964775396908984
25.56	0.007507957062030002
25.57	0.008168322428061425
25.58	0.00891620479150712
25.59	0.009721340865085915
25.6	0.010551270447226035
25.61	0.011370022626195575
25.62	0.012138201591086473
25.63	0.012826092842378789
25.64	0.013406070115009383
25.65	0.013854770669501248
25.66	0.01415394262192926
25.67	0.014268708261513274
25.68	0.014215763053306074
25.69	0.013997838720470446
25.7	0.013624211714377
25.71	0.013110354772157051
25.72	0.012470180222897143
25.73	0.011737092203909838
25.74	0.010948368844030942
25.75	0.010136945132243058
25.76	0.009336756176468675
25.77	0.00858306234594075
25.78	0.007919344687038699
25.79	0.007367723232766132
25.8	0.006951851894093308
25.81	0.006690122709116175
25.82	0.006594923893052496
25.83	0.006688962392141895
25.84	0.00695933628712897
25.85	0.0073899916088743245
25.86	0.007964925296462533
25.87	0.008662414201416113
25.88	0.009458397708776545
25.89	0.010320538703603277
25.9	0.011206414475021464
25.91	0.012081142254187882
25.92	0.012910163662311347
25.93	0.01366056514762748
25.94	0.014286462945663492
25.95	0.01477089790120878
25.96	0.015096723994857397
25.97	0.015251100667311501
25.98	0.015227815302929382
25.99	0.015017307548064962
26.0	0.014627506864045348
26.01	0.01408772916342338
26.02	0.013420118607497256
26.03	0.01265188866613165
26.04	0.011814172990237348
26.05	0.010941365576015771
26.06	0.010077501085751117
26.07	0.009258133083735687
26.08	0.008517160660417744
26.09	0.007885544487878926
26.1	0.007402951470021124
26.11	0.007089607994683167
26.12	0.006951500347966655
26.13	0.0069952869342915225
26.14	0.0072205116824499704
26.15	0.007623346360160488
26.16	0.00820013355902316
26.17	0.008909066163549029
26.18	0.009722130874518009
26.19	0.010607046099954887
26.2	0.011528448863337037
26.21	0.012445286782555964
26.22	0.01331503373759324
26.23	0.014102046152340675
26.24	0.014773371394730228
26.25	0.015300124673685578
26.26	0.015650383792483846
26.27	0.015796166520201438
26.28	0.015744531857834865
26.29	0.015494166470728876
26.3	0.015051143144920176
26.31	0.014428665832465049
26.32	0.013630295610197463
26.33	0.012703371175718736
26.34	0.01168213898573034
26.35	0.010602221469454665
26.36	0.009501411521237069
26.37	0.00842196979805021
26.38	0.0074085048664586095
26.39	0.006494303611366048
26.4	0.005710558086139739
26.41	0.005083567028660418
26.42	0.004635127964861319
26.43	0.0044031195717941785
26.44	0.004368913654300144
26.45	0.004529706217034413
26.46	0.004875526228340865
26.47	0.005389615993245722
26.48	0.00605894065332957
26.49	0.006845095801002898
26.5	0.007707582282538095
26.51	0.008610495039828248
26.52	0.009516746419900746
26.53	0.010387471103344703
26.54	0.011176925094676937
26.55	0.011858126417540693
26.56	0.012404148964607065
26.57	0.012793431631623053
26.58	0.01301054452349304
26.59	0.01302757356135964
26.6	0.01285741475370561
26.61	0.012512792680591467
26.62	0.01200753750327932
26.63	0.011361454762621293
26.64	0.010595535242091003
26.65	0.009740833952611494
26.66	0.008840039663938537
26.67	0.007927523032611905
26.68	0.007037725512299531
26.69	0.006203865670179498
26.7	0.005470912550444851
26.71	0.004858126755246772
26.72	0.004385487048552461
26.73	0.004068184511813788
26.74	0.003915224363860159
26.75	0.0039401357981732055
26.76	0.004136949283945812
26.77	0.004482248118369725
26.78	0.004958159907127113
26.79	0.005541885414467318
26.8	0.006207106704980481
26.81	0.006925497770641553
26.82	0.007655851755829279
26.83	0.008366176618208154
26.84	0.009025578155239189
26.85	0.009605423254709256
26.86	0.010069323905506744
26.87	0.01039834743145307
26.88	0.010583413041652556
26.89	0.010616160618317716
26.9	0.010494283727244591
26.91	0.010217293570929376
26.92	0.00978687130568412
26.93	0.009235434092730643
26.94	0.008584392733457569
26.95	0.007858904411190637
26.96	0.007086866277773218
26.97	0.0062992454056925995
26.98	0.005531297760993259
26.99	0.0048122319363264054
27.0	0.004168696812988593
27.01	0.0036241711532585263
27.02	0.0032048441339784794
27.03	0.002931213215324302
27.04	0.002800593424576836
27.05	0.002814790876988771
27.06	0.0029698875665661317
27.07	0.0032564661649686633
27.08	0.0036725835379547433
27.09	0.004181958942183317
27.1	0.0047601793657683356
27.11	0.005381096842153377
27.12	0.006017168805766859
27.13	0.0066376263691331205
27.14	0.007211099010044242
27.15	0.007714248885442698
27.16	0.008125797451831951
27.17	0.008428403897643322
27.18	0.008607531561875548
27.19	0.008641344187824807
27.2	0.008544222509692556
27.21	0.008320910766254852
27.22	0.007981298955020755
27.23	0.0075399874488877305
27.24	0.007010154074045705
27.25	0.006421651595613254
27.26	0.005802980419710169
27.27	0.005180259943839305
27.28	0.004579665197144478
27.29	0.004028854930063108
27.3	0.0035588574700403663
27.31	0.003183648468209954
27.32	0.0029184912634423466
27.33	0.0027741314292527575
27.34	0.0027563660166464166
27.35	0.0028795487424181365
27.36	0.00312626338891131
27.37	0.0034825930053377085
27.38	0.0039331632944163974
27.39	0.00445882124061181
27.4	0.0050388761013454575
27.41	0.005645457753814642
27.42	0.006249006435795401
27.43	0.006824102016359301
27.44	0.007346495270785236
27.45	0.007794071650339407
27.46	0.008133320352413653
27.47	0.008360265572632253
27.48	0.008465597748380516
27.49	0.00844456371376845
27.5	0.008297409592628369
27.51	0.008021096597683353
27.52	0.007629796146733869
27.53	0.0071462318933595
27.54	0.006589367886191022
27.55	0.0059809015339037375
27.56	0.005344343086449155
27.57	0.004707258593126373
27.58	0.004096492475178959
27.59	0.003534791153520511
27.6	0.0030426208591025627
27.61	0.002637383393659265
27.62	0.002343154552355897
27.63	0.0021642315190875117
27.64	0.0020997430004673356
27.65	0.0021480922169982986
27.66	0.0023029649885391024
27.67	0.0025565940717832136
27.68	0.0028962294321436266
27.69	0.0032937634390414194
27.7	0.003727852716087443
27.71	0.004175700281555006
27.72	0.004613983041088288
27.73	0.005013588077946496
27.74	0.005353882374455443
27.75	0.005617205822641913
27.76	0.005788499077741038
27.77	0.0058565950541337175
27.78	0.00580820183553743
27.79	0.005639437048731932
27.8	0.005362913067042063
27.81	0.004987237887682183
27.82	0.004525229471552539
27.83	0.003993387239869639
27.84	0.003407436055792523
27.85	0.0027985547328137628
27.86	0.0021900885819847726
27.87	0.0016054728032256493
27.88	0.0010672721281013153
27.89	0.0006029559973828036
27.9	0.00023159684328788455
27.91	-3.728905810918004e-05
27.92	-0.0001944019376998174
27.93	-0.00023503285730563928
27.94	-0.00015696545869481326
27.95	4.388560114598761e-05
27.96	0.000343310468489344
27.97	0.0007262179852314254
27.98	0.0011739862491413344
27.99	0.0016651916583992898
28.0	0.00217599923690881
28.01	0.00267730212750672
28.02	0.0031443340775272333
28.03	0.003554266594339328
28.04	0.003886527737049894
28.05	0.004119172905233448
28.06	0.004231410555296855
28.07	0.004224835151485085
28.08	0.004096817220626936
28.09	0.003849858605301737
28.1	0.0034915881327746146
28.11	0.003024798412099683
28.12	0.002479442862345582
28.13	0.0018788995429470656
28.14	0.0012477213927041264
28.15	0.0006122816281094456
28.16	2.886219332753903e-06
28.17	-0.0005484544724090323
28.18	-0.0010187871137951054
28.19	-0.0013858320052095863
28.2	-0.0016308608722921392
28.21	-0.001738943947006244
28.22	-0.0016816098794755208
28.23	-0.001474851647988662
28.24	-0.0011221131923021543
28.25	-0.0006324476867598516
28.26	-2.0240371913837762e-05
28.27	0.0007016847464490494
28.28	0.0015025003551323302
28.29	0.002349175969165951
28.3	0.0032119787937946453
28.31	0.0040602186026508225
28.32	0.0048615113019543355
28.33	0.005576257448623778
28.34	0.006184257785151415
28.35	0.006663410185915208
28.36	0.0069961993609032325
28.37	0.007170321015398273
28.38	0.0071624397124705474
28.39	0.0069845385880441535
28.4	0.006649471905913362
28.41	0.00617049356976751
28.42	0.005566096675283849
28.43	0.004856171403227805
28.44	0.004069020739721596
28.45	0.003243914957630878
28.46	0.0024125915016511845
28.47	0.0016069312857138751
28.48	0.0008577911770909497
28.49	0.0002072991836388205
28.5	-0.00032630535964928153
28.51	-0.0007244884614540092
28.52	-0.0009728277293981069
28.53	-0.0010626643595863516
28.54	-0.0009813161952872962
28.55	-0.0007333321586667774
28.56	-0.0003416473280980492
28.57	0.00017655177469955152
28.58	0.0007991526798374338
28.59	0.0015002736395927085
28.6	0.002252105012251926
28.61	0.003013640911041837
28.62	0.0037526337198312554
28.63	0.004437584537931971
28.64	0.005038912598837264
28.65	0.00551873718383511
28.66	0.005855723608555241
28.67	0.006039597762710014
28.68	0.006060104568129998
28.69	0.005913109441231912
28.7	0.005596363182259978
28.71	0.0051077841351652165
28.72	0.004480972078700796
28.73	0.0037370123619446804
28.74	0.0029013531793997682
28.75	0.0020028738800970114
28.76	0.0010729515628142838
28.77	0.00015088921675143752
28.78	-0.0007302628592726901
28.79	-0.0015398512729445368
28.8	-0.0022498818248377628
28.81	-0.0028291645349520778
28.82	-0.003250015532051953
28.83	-0.003510910542412149
28.84	-0.003605141454432248
28.85	-0.003532119185473248
28.86	-0.003297372426624534
28.87	-0.0028956219733439204
28.88	-0.002364142156147442
28.89	-0.0017273182893750016
28.9	-0.001011765203965953
28.91	-0.00024673390433493925
28.92	0.0005360389507919061
28.93	0.0012999229179081473
28.94	0.0020140924537400684
28.95	0.00265089882762648
28.96	0.0031859554455477834
28.97	0.0035975256399365385
28.98	0.0038532784615271654
28.99	0.003960656039132537
29.0	0.003917263854665287
29.01	0.0037265356864408794
29.02	0.0033975609140455276
29.03	0.002935472248948745
29.04	0.0023681836163806924
29.05	0.001725339274872728
29.06	0.0010335911052909985
29.07	0.00032125877419697524
29.08	-0.000381580380781843
29.09	-0.001039844498535225
29.1	-0.0016289580632083966
29.11	-0.002125850726615197
29.12	-0.002511235164782022
29.13	-0.0027703228158494353
29.14	-0.0028781219474425246
29.15	-0.002841991373965458
29.16	-0.0026683689999836835
29.17	-0.002365436221188566
29.18	-0.0019463685784544271
29.19	-0.001424956521364984
29.2	-0.0008242041678553358
29.21	-0.00017714477885699687
29.22	0.0004894882475954265
29.23	0.0011483279814683556
29.24	0.001772410037611527
29.25	0.0023254654548594544
29.26	0.0027898772543144545
29.27	0.0031473199326761403
29.28	0.003383269916612086
29.29	0.003487896930078227
29.3	0.003446707646044489
29.31	0.0032622071492236504
29.32	0.0029501212041578295
29.33	0.002522259522783621
29.34	0.0019946859119834848
29.35	0.0013862819862069387
29.36	0.0007168820338603332
29.37	2.0509714901528753e-05
29.38	-0.000677285410249362
29.39	-0.001351236345893736
29.4	-0.001977330660531851
29.41	-0.0025255172337312892
29.42	-0.002978103149771205
29.43	-0.0033241970490401895
29.44	-0.0035540767663160278
29.45	-0.0036626630965662654
29.46	-0.0036456207615114256
29.47	-0.003501004606109581
29.48	-0.0032512142090306284
29.49	-0.002910382486489671
29.5	-0.0024959513310701675
29.51	-0.0020279759244651308
29.52	-0.0015273020390537129
29.53	-0.0010224462184658112
29.54	-0.0005366137774369673
29.55	-9.118775083094555e-05
29.56	0.00029444139297063465
29.57	0.0005986536446949131
29.58	0.0008042428675500979
29.59	0.0009093628960759048
29.6	0.0009100468816953811
29.61	0.0008066647941218363
29.62	0.0006038660165104126
29.63	0.0002999442256339524
29.64	-7.894023457888366e-05
29.65	-0.0005162687282445066
29.66	-0.0009935255925501707
29.67	-0.0014907310453086131
29.68	-0.0019856166626209815
29.69	-0.0024544423163167517
29.7	-0.002878494315891156
29.71	-0.0032408363384202055
29.72	-0.0035272230697594997
29.73	-0.0037249888331113423
29.74	-0.003816891308033643
29.75	-0.0038112060921923208
29.76	-0.0037098215865218886
29.77	-0.0035185603618522743
29.78	-0.0032469370644209183
29.79	-0.002902841911541554
29.8	-0.0025082789186046117
29.81	-0.0020840191704180056
29.82	-0.0016493631927103625
29.83	-0.001223982126363099
29.84	-0.0008289317410488106
29.85	-0.00048755371924702473
29.86	-0.0002121210439915977
29.87	-1.5277198017971116e-05
29.88	9.356034610830122e-05
29.89	0.0001085872709445379
29.9	1.696619362356877e-05
29.91	-0.00016915251686122623
29.92	-0.00044103785748528246
29.93	-0.0007883889088307061
29.94	-0.001197873515343062
29.95	-0.0016552582791744541
29.96	-0.002140125837393758
29.97	-0.0026300656106098552
29.98	-0.0031058548149629495
29.99	-0.0035488741605720353
30.0	-0.003941777113811384
30.01	-0.004258868073254707
30.02	-0.004495573149477794
30.03	-0.004643345576655689
30.04	-0.004697192138254924
30.05	-0.00465582433244216
30.06	-0.004514962907502529
30.07	-0.0042844081138506684
30.08	-0.003979847417121984
30.09	-0.0036146123171223454
30.1	-0.003204315089681997
30.11	-0.0027661059636644447
30.12	-0.0023201194922598534
30.13	-0.0018875986198574335
30.14	-0.0014863467052419477
30.15	-0.001132777414708963
30.16	-0.0008412954765670833
30.17	-0.0006319233122289436
30.18	-0.0005094813898334216
30.19	-0.0004756478622460758
30.2	-0.0005312948417472985
30.21	-0.0006737576575794879
30.22	-0.0008998842691319009
30.23	-0.0012022975664676139
30.24	-0.0015608619377331934
30.25	-0.0019608227841891868
30.26	-0.0023859912025188112
30.27	-0.0028193879213317397
30.28	-0.003240919692794053
30.29	-0.0036332437739443613
30.3	-0.0039817945443253455
30.31	-0.004273840980956067
30.32	-0.004499159726115587
30.33	-0.004645593331518927
30.34	-0.004707854643337783
30.35	-0.004691563589442005
30.36	-0.004600071653803273
30.37	-0.00443979440128639
30.38	-0.004219722562281536
30.39	-0.003947144256094215
30.4	-0.003643396571794355
30.41	-0.003323384656398476
30.42	-0.003002462220669022
30.43	-0.002695746959500922
30.44	-0.0024209391467175934
30.45	-0.0021917536287223705
30.46	-0.0020166866560320518
30.47	-0.001903299601841324
30.48	-0.0018563103818018956
30.49	-0.001879006457862653
30.5	-0.0019750070322295254
30.51	-0.002131394708516643
30.52	-0.0023400453372686147
30.53	-0.0025904622335242156
30.54	-0.002870215472774662
30.55	-0.00316554763347332
30.56	-0.0034586773891438494
30.57	-0.003734457027097293
30.58	-0.00397886163051242
30.59	-0.00417915433375371
30.6	-0.0043215659879458634
30.61	-0.00439367159551729
30.62	-0.0043956325542156005
30.63	-0.004325509837169839
30.64	-0.004184518442545748
30.65	-0.003977000247856632
30.66	-0.0037042475961597265
30.67	-0.0033844435128989048
30.68	-0.003031235479464711
30.69	-0.0026591584272508406
30.7	-0.0022837826517423387
30.71	-0.0019229724857303676
30.72	-0.0015951985365971755
30.73	-0.00131373931118417
30.74	-0.0010912198927146566
30.75	-0.0009379683350227985
30.76	-0.0008622079236626501
30.77	-0.0008783662509044277
30.78	-0.0009766224241507526
30.79	-0.001153725295713004
30.8	-0.0014031045356668326
30.81	-0.0017151211438857228
30.82	-0.002080384924744161
30.83	-0.0024798154435359265
30.84	-0.002894246376850429
30.85	-0.00330609384118119
30.86	-0.0036976166948200495
30.87	-0.0040501173143763225
30.88	-0.0043413424052949345
30.89	-0.0045623708375572836
30.9	-0.004702590877854851
30.91	-0.004754511038242093
30.92	-0.004714099602287747
30.93	-0.004571583246923416
30.94	-0.004338577081219541
30.95	-0.00402590122099411
30.96	-0.0036449664201546605
30.97	-0.003210067134607808
30.98	-0.002737036075957766
30.99	-0.002246788460177118
31.0	-0.0017619465905212017
31.01	-0.0013022410714071952
31.02	-0.0008866814476822249
31.03	-0.0005328619734124018
31.04	-0.0002675174268680358
31.05	-9.510990016403653e-05
31.06	-2.322632753659626e-05
31.07	-5.642715087694761e-05
31.08	-0.00019532693585189165
31.09	-0.000442981649720009
31.1	-0.0007899067266394777
31.11	-0.0012172834701762447
31.12	-0.001709927292541158
31.13	-0.002250108428038189
31.14	-0.0028182576180990626
31.15	-0.003391420414726287
31.16	-0.003945528792167807
31.17	-0.004460142817508617
31.18	-0.004916286508911183
31.19	-0.0052971697439463394
31.2	-0.005579972822618795
31.21	-0.005756990393350536
31.22	-0.005826881338751311
31.23	-0.005788189663204046
31.24	-0.005643635765703481
31.25	-0.0053972614553677856
31.26	-0.005055415796281215
31.27	-0.004643170435389532
31.28	-0.004178175098437098
31.29	-0.0036800697186467612
31.3	-0.003169766226132076
31.31	-0.0026719271133579525
31.32	-0.002209319065246129
31.33	-0.0018008916178773315
31.34	-0.0014637326483748492
31.35	-0.001212094825561394
31.36	-0.0010622080578812643
31.37	-0.001024929178415901
31.38	-0.0010937598369074042
31.39	-0.001266196987743884
31.4	-0.0015356433502113909
31.41	-0.0018916801307193865
31.42	-0.002327691864917769
31.43	-0.0028155784201462364
31.44	-0.003335416940992486
31.45	-0.0038664591392664205
31.46	-0.004387531278480017
31.47	-0.004874189317653266
31.48	-0.005304109192455164
31.49	-0.0056626167210214184
31.5	-0.005935805593246357
31.51	-0.006113181192255124
31.52	-0.006186568407381854
31.53	-0.006142554270586964
31.54	-0.00599658824081617
31.55	-0.005755769045960646
31.56	-0.0054310194944879875
31.57	-0.005036670319837677
31.58	-0.0045869230705758435
31.59	-0.004106947998922417
31.6	-0.0036199608477269773
31.61	-0.0031473859343116306
31.62	-0.0027101598419394524
31.63	-0.0023304654101226063
31.64	-0.0020328635674606854
31.65	-0.0018252191657701644
31.66	-0.0017177342271277318
31.67	-0.0017166588896893042
31.68	-0.0018240379658813755
31.69	-0.0020487951369567714
31.7	-0.002373197849544262
31.71	-0.0027831552262638226
31.72	-0.003263518487822692
31.73	-0.0037962498801280553
31.74	-0.004361614391806601
31.75	-0.004934419011692559
31.76	-0.005490089297972234
31.77	-0.0060068842806506595
31.78	-0.0064644203101520414
31.79	-0.0068444690207476455
31.8	-0.007117794216675799
31.81	-0.007284136215848669
31.82	-0.007337022310768493
31.83	-0.0072740511836291155
31.84	-0.007097204185843697
31.85	-0.0068055173346383
31.86	-0.006413520570593079
31.87	-0.0059426739729087075
31.88	-0.005411051815899626
31.89	-0.004838968217996675
31.9	-0.004248325105847162
31.91	-0.003665132856718989
31.92	-0.0031130057745822892
31.93	-0.002612561852832318
31.94	-0.002182276163070318
