Chemical shift / ppm;Intensity / arb.unit.
2.66414391619746;-0.0490434918656451
2.66445417372106;-0.0635820764107968
2.66476443124466;-0.0662959455258918
2.66507468876826;-0.0531142955382876
2.66538494629186;-0.0443911448111966
2.66569520381545;-0.042452666871843
2.66600546133905;-0.0401264933446187
2.66631571886265;-0.031015647029657
2.66662597638625;-0.0248125176237256
2.66693623390985;-0.0145385845451517
2.66724649143345;-0.00639697719986675
2.66755674895704;-0.000387695587870712
2.66786700648064;0.00155078235148285
2.66817726400424;0.000969238969676781
2.66848752152784;0.000581543381806068
2.66879777905144;-0.00445849926051319
2.66910803657504;-0.0153139757208931
2.66941829409863;-0.0217109529207599
2.66972855162223;-0.0170586058663113
2.67003880914583;-0.0124062588118628
2.67034906666943;-0.00852930293315567
2.67065932419303;-0.00193847793935356
2.67096958171662;-0.00174463014541821
2.67127983924022;-0.0135693455754749
2.67159009676382;-0.0275263867388206
2.67190035428742;-0.0393511021688773
2.67221061181102;-0.0463296227505501
2.67252086933462;-0.0445849926051319
2.67283112685821;-0.0362495374659116
2.67314138438181;-0.0253940610055317
2.67345164190541;-0.0170586058663113
2.67376189942901;-0.0178339970420528
2.67407215695261;-0.0188032360117295
2.67438241447621;-0.0220986485086306
2.6746926719998;-0.0292710168842388
2.6750029295234;-0.0321787337932691
2.675313187047;-0.037024928641653
2.6756234445706;-0.0393511021688773
2.6759337020942;-0.0403203411385541
2.6762439596178;-0.0416772756961016
2.67655421714139;-0.0401264933446187
2.67686447466499;-0.0441972970172612
2.67717473218859;-0.0529204477443522
2.67748498971219;-0.0552466212715765
2.67779524723579;-0.0531142955382876
2.67810550475938;-0.0472988617202269
2.67841576228298;-0.0323725815872045
2.67872601980658;-0.0215171051268245
2.67903627733018;-0.0122124110179274
2.67934653485378;0.00193847793935356
2.67965679237738;0.0112431720482507
2.67996704990097;0.00426465146657784
2.68027730742457;-0.00523389043625462
2.68058756494817;-0.0062031294059314
2.68089782247177;-0.00542773823018997
2.68120807999537;-0.00155078235148285
2.68151833751897;0
2.68182859504256;-0.00445849926051319
2.68213885256616;-0.0178339970420528
2.68244911008976;-0.0292710168842388
2.68275936761336;-0.0331479727629459
2.68306962513696;-0.0246186698297902
2.68337988266056;-0.0127939543997335
2.68369014018415;-0.00678467278773747
2.68400039770775;-0.00290771690903034
2.68431065523135;-0.00581543381806068
2.68462091275495;-0.0166709102784406
2.68493117027855;-0.0203540183632124
2.68524142780214;-0.0143447367512164
2.68555168532574;-0.00271386911509499
2.68586194284934;0.00678467278773747
2.68617220037294;0.00678467278773747
2.68648245789654;-0.00368310808477177
2.68679271542014;-0.0079477595513496
2.68710297294373;0.00135693455754749
2.68741323046733;0.011437019842186
2.68772348799093;0.0160893668966346
2.68803374551453;0.00911084631496174
2.68834400303813;-0.00329541249690105
2.68865426056173;-0.0160893668966346
2.68896451808532;-0.0211294095389538
2.68927477560892;-0.0160893668966346
2.68958503313252;-0.00678467278773747
2.68989529065612;-0.00542773823018997
2.69020554817972;-0.00736621616954353
2.69051580570331;-0.00426465146657784
2.69082606322691;0
2.69113632075051;-0.00407080367264248
2.69144657827411;-0.0199663227753417
2.69175683579771;-0.0358618418780409
2.69206709332131;-0.0486557962777744
2.6923773508449;-0.0507881220110633
2.6926876083685;-0.0428403624597137
2.6929978658921;-0.0269448433570145
2.6933081234157;-0.0188032360117295
2.6936183809393;-0.0226801918904367
2.6939286384629;-0.0182216926299235
2.69423889598649;-0.00387695587870712
2.69454915351009;0.000775391175741425
2.69485941103369;-0.00116308676361214
2.69516966855729;-0.00290771690903034
2.69547992608089;-0.00290771690903034
2.69579018360449;-0.00426465146657784
2.69610044112808;-0.0135693455754749
2.69641069865168;-0.0207417139510831
2.69672095617528;-0.0199663227753417
2.69703121369888;-0.0176401492481174
2.69734147122248;-0.0166709102784406
2.69765172874607;-0.0189970838056649
2.69796198626967;-0.0199663227753417
2.69827224379327;-0.0137631933694103
2.69858250131687;-0.0104677808725092
2.69889275884047;-0.019578627187471
2.69920301636407;-0.0281079301206266
2.69951327388766;-0.0315971904114631
2.69982353141126;-0.0308217992357216
2.70013378893486;-0.0314033426175277
2.70044404645846;-0.0298525602660448
2.70075430398206;-0.0230678874783074
2.70106456150566;-0.0199663227753417
2.70137481902925;-0.019578627187471
2.70168507655285;-0.0180278448359881
2.70199533407645;-0.0145385845451517
2.70230559160005;-0.0147324323390871
2.70261584912365;-0.0246186698297902
2.70292610664725;-0.0362495374659116
2.70323636417084;-0.0409018845203602
2.70354662169444;-0.0345049073204934
2.70385687921804;-0.0207417139510831
2.70416713674164;-0.0124062588118628
2.70447739426524;-0.0131816499876042
2.70478765178883;-0.0158955191026992
2.70509790931243;-0.0116308676361214
2.70540816683603;0
2.70571842435963;0.00814160734528496
2.70602868188323;-0.00271386911509499
2.70633893940683;-0.0193847793935356
2.70664919693042;-0.0191909315996003
2.70695945445402;-0.0124062588118628
2.70726971197762;-0.00872315072709103
2.70757996950122;-0.0129878021936689
2.70789022702482;-0.0188032360117295
2.70820048454842;-0.0226801918904367
2.70851074207201;-0.0312094948235923
2.70882099959561;-0.0333418205568813
2.70913125711921;-0.0284956257084974
2.70944151464281;-0.0306279514417863
2.70975177216641;-0.031015647029657
2.71006202969001;-0.0259756043873377
2.7103722872136;-0.0180278448359881
2.7106825447372;-0.00581543381806068
2.7109928022608;0.000387695587870712
2.7113030597844;-0.000387695587870712
2.711613317308;-0.00775391175741425
2.71192357483159;-0.0180278448359881
2.71223383235519;-0.0213232573328892
2.71254408987879;-0.0162832146905699
2.71285434740239;-0.0147324323390871
2.71316460492599;-0.0242309742419195
2.71347486244959;-0.0323725815872045
2.71378511997318;-0.0306279514417863
2.71409537749678;-0.0286894735024327
2.71440563502038;-0.0290771690903034
2.71471589254398;-0.0180278448359881
2.71502615006758;-0.000775391175741425
2.71533640759118;0.00562158602412533
2.71564666511477;-0.00600928161199604
2.71595692263837;-0.0257817565934024
2.71626718016197;-0.0381880154052652
2.71657743768557;-0.0416772756961016
2.71688769520917;-0.0438096014293905
2.71719795273276;-0.0507881220110633
2.71750821025636;-0.0564097080351886
2.71781846777996;-0.0517573609807401
2.71812872530356;-0.0387695587870712
2.71843898282716;-0.0261694521812731
2.71874924035076;-0.0242309742419195
2.71905949787435;-0.0327602771750752
2.71936975539795;-0.037024928641653
2.71968001292155;-0.0376064720234591
2.71999027044515;-0.0335356683508166
2.72030052796875;-0.0314033426175277
2.72061078549235;-0.0246186698297902
2.72092104301594;-0.020160170569277
2.72123130053954;-0.0226801918904367
2.72154155806314;-0.0335356683508166
2.72185181558674;-0.0430342102536491
2.72216207311034;-0.045166535986938
2.72247233063394;-0.0405141889324894
2.72278258815753;-0.0333418205568813
2.72309284568113;-0.0335356683508166
2.72340310320473;-0.0288833212963681
2.72371336072833;-0.0253940610055317
2.72402361825193;-0.0230678874783074
2.72433387577552;-0.0135693455754749
2.72464413329912;-0.0129878021936689
2.72495439082272;-0.0153139757208931
2.72526464834632;-0.00697852058167282
2.72557490586992;-0.0110493242543153
2.72588516339352;-0.0267509955630792
2.72619542091711;-0.0366372330537823
2.72650567844071;-0.0333418205568813
2.72681593596431;-0.0286894735024327
2.72712619348791;-0.0286894735024327
2.72743645101151;-0.0329541249690106
2.72774670853511;-0.0298525602660448
2.7280569660587;-0.0259756043873377
2.7283672235823;-0.0267509955630792
2.7286774811059;-0.025587908799467
2.7289877386295;-0.0246186698297902
2.7292979961531;-0.0244248220358549
2.7296082536767;-0.0294648646781741
2.72991851120029;-0.0319848859993338
2.73022876872389;-0.036443385259847
2.73053902624749;-0.0418711234900369
2.73084928377109;-0.0476865573080976
2.73115954129469;-0.0443911448111966
2.73146979881828;-0.0379941676113298
2.73178005634188;-0.0378003198173945
2.73209031386548;-0.0391572543749419
2.73240057138908;-0.0378003198173945
2.73271082891268;-0.0362495374659116
2.73302108643628;-0.0345049073204934
2.73333134395987;-0.0356679940841055
2.73364160148347;-0.0414834279021662
2.73395185900707;-0.0492373396595805
2.73426211653067;-0.0569912514169947
2.73457237405427;-0.0597051205320897
2.73488263157787;-0.0575727947988008
2.73519288910146;-0.0540835345079644
2.73550314662506;-0.0525327521564815
2.73581340414866;-0.0550527734776412
2.73612366167226;-0.0540835345079644
2.73643391919586;-0.0515635131868047
2.73674417671946;-0.0540835345079644
2.73705443424305;-0.053889686714029
2.73736469176665;-0.0407080367264248
2.73767494929025;-0.0352802984962348
2.73798520681385;-0.036443385259847
2.73829546433745;-0.0362495374659116
2.73860572186104;-0.0290771690903034
2.73891597938464;-0.0139570411633456
2.73922623690824;-0.00290771690903034
2.73953649443184;-0.00135693455754749
2.73984675195544;-0.0108554764603799
2.74015700947904;-0.0145385845451517
2.74046726700263;-0.0178339970420528
2.74077752452623;-0.031015647029657
2.74108778204983;-0.0438096014293905
2.74139803957343;-0.0496250352474512
2.74170829709703;-0.0418711234900369
2.74201855462063;-0.0271386911509499
2.74232881214422;-0.0164770624845053
2.74263906966782;-0.00852930293315567
2.74294932719142;-0.00465234705444855
2.74325958471502;-0.0110493242543153
2.74356984223862;-0.0188032360117295
2.74388009976222;-0.0296587124721095
2.74419035728581;-0.0319848859993338
2.74450061480941;-0.0230678874783074
2.74481087233301;-0.0120185632239921
2.74512112985661;-0.00271386911509499
2.74543138738021;0.000775391175741425
2.7457416449038;0.00232617352722427
2.7460519024274;-0.000193847793935356
2.746362159951;-0.00174463014541821
2.7466724174746;-0.00756006396347889
2.7469826749982;-0.0176401492481174
2.7472929325218;-0.0240371264479842
2.74760319004539;-0.0294648646781741
2.74791344756899;-0.0298525602660448
2.74822370509259;-0.028301777914562
2.74853396261619;-0.0314033426175277
2.74884422013979;-0.0372187764355884
2.74915447766339;-0.0348926029083641
2.74946473518698;-0.0296587124721095
2.74977499271058;-0.0296587124721095
2.75008525023418;-0.0240371264479842
2.75039550775778;-0.0120185632239921
2.75070576528138;-0.0106616286664446
2.75101602280497;-0.0189970838056649
2.75132628032857;-0.0186093882177942
2.75163653785217;-0.00659082499380211
2.75194679537577;0.00639697719986675
2.75225705289937;0.0143447367512164
2.75256731042297;0.016864758072376
2.75287756794656;0.0162832146905699
2.75318782547016;0.00736621616954353
2.75349808299376;-0.000581543381806068
2.75380834051736;-0.00290771690903034
2.75411859804096;-0.00988623749070317
2.75442885556456;-0.0178339970420528
2.75473911308815;-0.0170586058663113
2.75504937061175;-0.0155078235148285
2.75535962813535;-0.0220986485086306
2.75566988565895;-0.0317910382053984
2.75598014318255;-0.0418711234900369
2.75629040070615;-0.0490434918656451
2.75660065822974;-0.0432280580475844
2.75691091575334;-0.0339233639386873
2.75722117327694;-0.0286894735024327
2.75753143080054;-0.0308217992357216
2.75784168832414;-0.0393511021688773
2.75815194584773;-0.0449726881930026
2.75846220337133;-0.042452666871843
2.75877246089493;-0.0389634065810066
2.75908271841853;-0.0368310808477177
2.75939297594213;-0.0333418205568813
2.75970323346573;-0.0331479727629459
2.76001349098932;-0.031015647029657
2.76032374851292;-0.0279140823266913
2.76063400603652;-0.0259756043873377
2.76094426356012;-0.028301777914562
2.76125452108372;-0.0401264933446187
2.76156477860732;-0.0471050139262915
2.76187503613091;-0.0443911448111966
2.76218529365451;-0.0325664293811398
2.76249555117811;-0.0170586058663113
2.76280580870171;-0.00736621616954353
2.76311606622531;-0.00756006396347889
2.76342632374891;-0.0127939543997335
2.7637365812725;-0.0170586058663113
2.7640468387961;-0.0182216926299235
2.7643570963197;-0.0184155404238588
2.7646673538433;-0.0248125176237256
2.7649776113669;-0.0288833212963681
2.76528786889049;-0.0296587124721095
2.76559812641409;-0.0294648646781741
2.76590838393769;-0.0335356683508166
2.76621864146129;-0.0393511021688773
2.76652889898489;-0.037024928641653
2.76683915650849;-0.0275263867388206
2.76714941403208;-0.0306279514417863
2.76745967155568;-0.0403203411385541
2.76776992907928;-0.0459419271626794
2.76808018660288;-0.0412895801082309
2.76839044412648;-0.0379941676113298
2.76870070165008;-0.0467173183384208
2.76901095917367;-0.0533081433322229
2.76932121669727;-0.0467173183384208
2.76963147422087;-0.037024928641653
2.76994173174447;-0.0321787337932691
2.77025198926807;-0.0219048007146952
2.77056224679167;-0.0104677808725092
2.77087250431526;-0.00426465146657784
2.77118276183886;0.00116308676361214
2.77149301936246;0.0118247154300567
2.77180327688606;0.0160893668966346
2.77211353440966;0.00911084631496174
2.77242379193325;0.00193847793935356
2.77273404945685;-0.00659082499380211
2.77304430698045;-0.0197724749814063
2.77335456450405;-0.0253940610055317
2.77366482202765;-0.0288833212963681
2.77397507955125;-0.0288833212963681
2.77428533707484;-0.0199663227753417
2.77459559459844;-0.0139570411633456
2.77490585212204;-0.0102739330785739
2.77521610964564;-0.00639697719986675
2.77552636716924;-0.00271386911509499
2.77583662469284;-0.00116308676361214
2.77614688221643;0.00290771690903034
2.77645713974003;0.00407080367264248
2.77676739726363;-0.00542773823018997
2.77707765478723;-0.0133754977815396
2.77738791231083;-0.00814160734528496
2.77769816983442;0.000969238969676781
2.77800842735802;0.00329541249690105
2.77831868488162;0.00193847793935356
2.77862894240522;-0.00329541249690105
2.77893919992882;-0.0135693455754749
2.77924945745242;-0.0203540183632124
2.77955971497601;-0.0263632999752084
2.77986997249961;-0.0304341036478509
2.78018023002321;-0.0302402558539156
2.78049048754681;-0.0362495374659116
2.78080074507041;-0.0455542315748087
2.78111100259401;-0.0465234705444855
2.7814212601176;-0.0535019911261583
2.7817315176412;-0.0649390109683443
2.7820417751648;-0.0595112727381543
2.7823520326884;-0.0463296227505501
2.782662290212;-0.0368310808477177
2.7829725477356;-0.0436157536354551
2.78328280525919;-0.0535019911261583
2.78359306278279;-0.0585420337684776
2.78390332030639;-0.0631943808229261
2.78421357782999;-0.0649390109683443
2.78452383535359;-0.0610620550896372
2.78483409287718;-0.0548589256837058
2.78514435040078;-0.048461948483839
2.78545460792438;-0.0383818631992005
2.78576486544798;-0.0346987551144288
2.78607512297158;-0.0395449499628127
2.78638538049518;-0.0418711234900369
2.78669563801877;-0.0399326455506834
2.78700589554237;-0.0354741462901702
2.78731615306597;-0.0405141889324894
2.78762641058957;-0.051175817598934
2.78793666811317;-0.0531142955382876
2.78824692563677;-0.0507881220110633
2.78855718316036;-0.0486557962777744
2.78886744068396;-0.0474927095141623
2.78917769820756;-0.0571850992109301
2.78948795573116;-0.0740498572833061
2.78979821325476;-0.0835483991861385
2.79010847077836;-0.0781206609559485
2.79041872830195;-0.0721113793439525
2.79072898582555;-0.0610620550896372
2.79103924334915;-0.0500127308353219
2.79134950087275;-0.0515635131868047
2.79165975839635;-0.0533081433322229
2.79197001591994;-0.0569912514169947
2.79228027344354;-0.0649390109683443
2.79259053096714;-0.0709482925803404
2.79290078849074;-0.0746314006651121
2.79321104601434;-0.0715298359621464
2.79352130353794;-0.0692036624349222
2.79383156106153;-0.0715298359621464
2.79414181858513;-0.0695913580227929
2.79445207610873;-0.0602866639138958
2.79476233363233;-0.0529204477443522
2.79507259115593;-0.0616435984714433
2.79538284867953;-0.0773452697802071
2.79569310620312;-0.0775391175741425
2.79600336372672;-0.0676528800834393
2.79631362125032;-0.0569912514169947
2.79662387877392;-0.0434219058415198
2.79693413629752;-0.0296587124721095
2.79724439382112;-0.0189970838056649
2.79755465134471;-0.0102739330785739
2.79786490886831;-0.00949854190283245
2.79817516639191;-0.0164770624845053
2.79848542391551;-0.0269448433570145
2.79879568143911;-0.039738797756748
2.7991059389627;-0.0453603837808733
2.7994161964863;-0.039738797756748
2.7997264540099;-0.0350864507022995
2.8000367115335;-0.0331479727629459
2.8003469690571;-0.0267509955630792
2.8006572265807;-0.0184155404238588
2.80096748410429;-0.00581543381806068
2.80127774162789;0.00387695587870712
2.80158799915149;0.00252002132115963
2.80189825667509;-0.00290771690903034
2.80220851419869;-0.00523389043625462
2.80251877172229;-0.0102739330785739
2.80282902924588;-0.0172524536602467
2.80313928676948;-0.0182216926299235
2.80344954429308;-0.0157016713087638
2.80375980181668;-0.0139570411633456
2.80407005934028;-0.0112431720482507
2.80438031686388;-0.0122124110179274
2.80469057438747;-0.0193847793935356
2.80500083191107;-0.0232617352722427
2.80531108943467;-0.0286894735024327
2.80562134695827;-0.0350864507022995
2.80593160448187;-0.0327602771750752
2.80624186200546;-0.0290771690903034
2.80655211952906;-0.0312094948235923
2.80686237705266;-0.0372187764355884
2.80717263457626;-0.0443911448111966
2.80748289209986;-0.0457480793687441
2.80779314962346;-0.0407080367264248
2.80810340714705;-0.0354741462901702
2.80841366467065;-0.0321787337932691
2.80872392219425;-0.025587908799467
2.80903417971785;-0.0147324323390871
2.80934443724145;-0.00969238969676781
2.80965469476505;-0.00581543381806068
2.80996495228864;-0.00426465146657784
2.81027520981224;-0.00775391175741425
2.81058546733584;-0.00697852058167282
2.81089572485944;-0.00717236837560818
2.81120598238304;-0.0191909315996003
2.81151623990663;-0.0405141889324894
2.81182649743023;-0.053889686714029
2.81213675495383;-0.0552466212715765
2.81244701247743;-0.0585420337684776
2.81275727000103;-0.059317424944219
2.81306752752463;-0.0579604903866715
2.81337778504822;-0.0595112727381543
2.81368804257182;-0.0591235771502836
2.81399830009542;-0.0600928161199604
2.81430855761902;-0.0579604903866715
2.81461881514262;-0.0525327521564815
2.81492907266622;-0.0447788403990673
2.81523933018981;-0.0300464080599802
2.81554958771341;-0.019578627187471
2.81585984523701;-0.0199663227753417
2.81617010276061;-0.020160170569277
2.81648036028421;-0.0188032360117295
2.81679061780781;-0.0224863440965013
2.8171008753314;-0.0244248220358549
2.817411132855;-0.0209355617450185
2.8177213903786;-0.0263632999752084
2.8180316479022;-0.0420649712839723
2.8183419054258;-0.0412895801082309
2.81865216294939;-0.0333418205568813
2.81896242047299;-0.0246186698297902
2.81927267799659;-0.0093046941088971
2.81958293552019;0.00736621616954353
2.81989319304379;0.0203540183632124
2.82020345056739;0.022874039684372
2.82051370809098;0.0162832146905699
2.82082396561458;0.0124062588118628
2.82113422313818;0.0133754977815396
2.82144448066178;0.0234555830661781
2.82175473818538;0.0286894735024327
2.82206499570898;0.0246186698297902
2.82237525323257;0.0145385845451517
2.82268551075617;0.00969238969676781
2.82299576827977;0.00969238969676781
2.82330602580337;0.00872315072709103
2.82361628332697;0.00504004264231926
2.82392654085057;-0.0031015647029657
2.82423679837416;-0.00814160734528496
2.82454705589776;-0.016864758072376
2.82485731342136;-0.0273325389448852
2.82516757094496;-0.0368310808477177
2.82547782846856;-0.0399326455506834
2.82578808599215;-0.045166535986938
2.82609834351575;-0.0558281646533826
2.82640860103935;-0.0550527734776412
2.82671885856295;-0.0465234705444855
2.82702911608655;-0.0383818631992005
2.82733937361015;-0.031015647029657
2.82764963113374;-0.0286894735024327
2.82795988865734;-0.033729516144752
2.82827014618094;-0.0393511021688773
2.82858040370454;-0.0461357749566148
2.82889066122814;-0.0558281646533826
2.82920091875174;-0.0581543381806069
2.82951117627533;-0.0556343168594472
2.82982143379893;-0.0552466212715765
2.83013169132253;-0.0517573609807401
2.83044194884613;-0.0426465146657784
2.83075220636973;-0.036443385259847
2.83106246389333;-0.0389634065810066
2.83137272141692;-0.034311059526558
2.83168297894052;-0.0250063654176609
2.83199323646412;-0.0244248220358549
2.83230349398772;-0.0252002132115963
2.83261375151132;-0.034311059526558
2.83292400903491;-0.0420649712839723
2.83323426655851;-0.0389634065810066
2.83354452408211;-0.0248125176237256
2.83385478160571;-0.0118247154300567
2.83416503912931;-0.0139570411633456
2.83447529665291;-0.0232617352722427
2.8347855541765;-0.0319848859993338
2.8350958117001;-0.0391572543749419
2.8354060692237;-0.0405141889324894
2.8357163267473;-0.0352802984962348
2.8360265842709;-0.0253940610055317
2.8363368417945;-0.0259756043873377
2.83664709931809;-0.0391572543749419
2.83695735684169;-0.0453603837808733
2.83726761436529;-0.0430342102536491
2.83757787188889;-0.0467173183384208
2.83788812941249;-0.0575727947988008
2.83819838693608;-0.0573789470048654
2.83850864445968;-0.0490434918656451
2.83881890198328;-0.0455542315748087
2.83912915950688;-0.0410957323142955
2.83943941703048;-0.0323725815872045
2.83974967455408;-0.028301777914562
2.84005993207767;-0.0236494308601135
2.84037018960127;-0.0147324323390871
2.84068044712487;-0.0238432786540488
2.84099070464847;-0.0482681006899037
2.84130096217207;-0.0633882286168615
2.84161121969567;-0.0622251418532493
2.84192147721926;-0.0519512087746755
2.84223173474286;-0.0403203411385541
2.84254199226646;-0.0238432786540488
2.84285224979006;-0.011437019842186
2.84316250731366;-0.0160893668966346
2.84347276483726;-0.0252002132115963
2.84378302236085;-0.0257817565934024
2.84409327988445;-0.0265571477691438
2.84440353740805;-0.0298525602660448
2.84471379493165;-0.0317910382053984
2.84502405245525;-0.0252002132115963
2.84533430997884;-0.0170586058663113
2.84564456750244;-0.020160170569277
2.84595482502604;-0.0314033426175277
2.84626508254964;-0.0447788403990673
2.84657534007324;-0.0500127308353219
2.84688559759684;-0.0490434918656451
2.84719585512043;-0.0465234705444855
2.84750611264403;-0.0517573609807401
2.84781637016763;-0.0571850992109301
2.84812662769123;-0.0536958389200937
2.84843688521483;-0.0469111661323562
2.84874714273843;-0.0414834279021662
2.84905740026202;-0.0403203411385541
2.84936765778562;-0.0418711234900369
2.84967791530922;-0.0430342102536491
2.84998817283282;-0.0467173183384208
2.85029843035642;-0.0467173183384208
2.85060868788002;-0.0372187764355884
2.85091894540361;-0.0279140823266913
2.85122920292721;-0.0314033426175277
2.85153946045081;-0.0428403624597137
2.85184971797441;-0.0405141889324894
2.85215997549801;-0.0259756043873377
2.8524702330216;-0.0199663227753417
2.8527804905452;-0.022874039684372
2.8530907480688;-0.0261694521812731
2.8534010055924;-0.0269448433570145
2.853711263116;-0.0193847793935356
2.8540215206396;-0.00852930293315567
2.85433177816319;-0.0031015647029657
2.85464203568679;0.000193847793935356
2.85495229321039;-0.00135693455754749
2.85526255073399;-0.00562158602412533
2.85557280825759;-0.00290771690903034
2.85588306578119;-0.00872315072709103
2.85619332330478;-0.0126001066057982
2.85650358082838;-0.0116308676361214
2.85681383835198;-0.0182216926299235
2.85712409587558;-0.0182216926299235
2.85743435339918;-0.0129878021936689
2.85774461092278;-0.00407080367264248
2.85805486844637;-0.00368310808477177
2.85836512596997;-0.0143447367512164
2.85867538349357;-0.0273325389448852
2.85898564101717;-0.0358618418780409
2.85929589854077;-0.0387695587870712
2.85960615606436;-0.0356679940841055
2.85991641358796;-0.0447788403990673
2.86022667111156;-0.0577666425927361
2.86053692863516;-0.0604805117078311
2.86084718615876;-0.0612559028835725
2.86115744368236;-0.0602866639138958
2.86146770120595;-0.0536958389200937
2.86177795872955;-0.0416772756961016
2.86208821625315;-0.0346987551144288
2.86239847377675;-0.0275263867388206
2.86270873130035;-0.0209355617450185
2.86301898882395;-0.0224863440965013
2.86332924634754;-0.025587908799467
2.86363950387114;-0.0250063654176609
2.86394976139474;-0.0298525602660448
2.86426001891834;-0.0368310808477177
2.86457027644194;-0.0422588190779076
2.86488053396553;-0.0455542315748087
2.86519079148913;-0.0531142955382876
2.86550104901273;-0.0630005330289908
2.86581130653633;-0.065326706556215
2.86612156405993;-0.0612559028835725
2.86643182158353;-0.0531142955382876
2.86674207910712;-0.0414834279021662
2.86705233663072;-0.0352802984962348
2.86736259415432;-0.0352802984962348
2.86767285167792;-0.0414834279021662
2.86798310920152;-0.0525327521564815
2.86829336672512;-0.0598989683260251
2.86860362424871;-0.062031294059314
2.86891388177231;-0.0564097080351886
2.86922413929591;-0.0455542315748087
2.86953439681951;-0.0306279514417863
2.86984465434311;-0.0160893668966346
2.87015491186671;-0.00911084631496174
2.8704651693903;-0.00639697719986675
2.8707754269139;-0.00387695587870712
2.8710856844375;-0.00988623749070317
2.8713959419611;-0.0242309742419195
2.8717061994847;-0.0215171051268245
2.87201645700829;-0.00969238969676781
2.87232671453189;-0.0110493242543153
2.87263697205549;-0.020160170569277
2.87294722957909;-0.0224863440965013
2.87325748710269;-0.0261694521812731
2.87356774462629;-0.0271386911509499
2.87387800214988;-0.0269448433570145
2.87418825967348;-0.0263632999752084
2.87449851719708;-0.0354741462901702
2.87480877472068;-0.0453603837808733
2.87511903224428;-0.0463296227505501
2.87542928976788;-0.0438096014293905
2.87573954729147;-0.0476865573080976
2.87604980481507;-0.0606743595017665
2.87636006233867;-0.0602866639138958
2.87667031986227;-0.050594274217128
2.87698057738587;-0.0410957323142955
2.87729083490947;-0.0414834279021662
2.87760109243306;-0.0496250352474512
2.87791134995666;-0.0513696653928694
2.87822160748026;-0.0457480793687441
2.87853186500386;-0.0315971904114631
2.87884212252746;-0.0211294095389538
2.87915238005105;-0.0290771690903034
2.87946263757465;-0.042452666871843
2.87977289509825;-0.048461948483839
2.88008315262185;-0.0536958389200937
2.88039341014545;-0.0579604903866715
2.88070366766905;-0.0610620550896372
2.88101392519264;-0.0589297293563483
2.88132418271624;-0.053889686714029
2.88163444023984;-0.0445849926051319
2.88194469776344;-0.034311059526558
2.88225495528704;-0.0259756043873377
2.88256521281064;-0.0273325389448852
2.88287547033423;-0.0325664293811398
2.88318572785783;-0.0360556896719763
2.88349598538143;-0.0447788403990673
2.88380624290503;-0.0515635131868047
2.88411650042863;-0.0556343168594472
2.88442675795223;-0.0587358815624129
2.88473701547582;-0.0575727947988008
2.88504727299942;-0.0573789470048654
2.88535753052302;-0.0515635131868047
2.88566778804662;-0.0317910382053984
2.88597804557022;-0.0182216926299235
2.88628830309381;-0.0240371264479842
2.88659856061741;-0.0286894735024327
2.88690881814101;-0.0197724749814063
2.88721907566461;-0.0153139757208931
2.88752933318821;-0.0157016713087638
2.88783959071181;-0.0158955191026992
2.8881498482354;-0.0166709102784406
2.888460105759;-0.0279140823266913
2.8887703632826;-0.0399326455506834
2.8890806208062;-0.0441972970172612
2.8893908783298;-0.0383818631992005
2.8897011358534;-0.0381880154052652
2.89001139337699;-0.0441972970172612
2.89032165090059;-0.050594274217128
2.89063190842419;-0.0556343168594472
2.89094216594779;-0.0571850992109301
2.89125242347139;-0.0562158602412533
2.89156268099499;-0.0463296227505501
2.89187293851858;-0.0379941676113298
2.89218319604218;-0.0391572543749419
2.89249345356578;-0.0409018845203602
2.89280371108938;-0.037024928641653
2.89311396861298;-0.0356679940841055
2.89342422613657;-0.0414834279021662
2.89373448366017;-0.0502065786292572
2.89404474118377;-0.0554404690655119
2.89435499870737;-0.0502065786292572
2.89466525623097;-0.037024928641653
2.89497551375457;-0.0248125176237256
2.89528577127816;-0.0211294095389538
2.89559602880176;-0.0242309742419195
2.89590628632536;-0.0335356683508166
2.89621654384896;-0.0407080367264248
2.89652680137256;-0.042452666871843
2.89683705889616;-0.0345049073204934
2.89714731641975;-0.0265571477691438
2.89745757394335;-0.0319848859993338
2.89776783146695;-0.037024928641653
2.89807808899055;-0.0352802984962348
2.89838834651415;-0.028301777914562
2.89869860403774;-0.00891699852102638
2.89900886156134;0.00290771690903034
2.89931911908494;-0.00155078235148285
2.89962937660854;-0.00407080367264248
2.89993963413214;-0.0079477595513496
2.90024989165574;-0.0126001066057982
2.90056014917933;-0.0102739330785739
2.90087040670293;-0.0108554764603799
2.90118066422653;-0.0157016713087638
2.90149092175013;-0.0118247154300567
2.90180117927373;-0.00736621616954353
2.90211143679733;-0.0118247154300567
2.90242169432092;-0.0106616286664446
2.90273195184452;-0.00775391175741425
2.90304220936812;-0.00407080367264248
2.90335246689172;-0.00542773823018997
2.90366272441532;-0.0108554764603799
2.90397298193892;-0.0191909315996003
2.90428323946251;-0.0304341036478509
2.90459349698611;-0.0496250352474512
2.90490375450971;-0.0591235771502836
2.90521401203331;-0.0542773823018997
2.90552426955691;-0.050594274217128
2.9058345270805;-0.0500127308353219
2.9061447846041;-0.0387695587870712
2.9064550421277;-0.0238432786540488
2.9067652996513;-0.0240371264479842
2.9070755571749;-0.0314033426175277
